,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
91,Edward Nketiah,FWD,Arsenal,55,0,1.7,0,0,0,,,,0.0,0.0,0.0,0,True,5,0.0550098231827112,0.055402750491159135,0.0019646365422396855,0.0019646365422396855,0.021611001964636542,0.0,0.0,0.0,0.1662082514734774,0.14086444007858545,0.3418467583497053,25.45
560,James Ward-Prowse,MID,Southampton,63,3,4.7,0,0,0,,,,19.2,17.0,7.0,90,False,8,0.041666666666666664,0.035388888888888886,0.0022222222222222222,0.0016666666666666668,0.013888888888888888,0.0,0.0,0.0,0.27211111111111114,0.33994444444444444,0.12944444444444445,90.0
428,Emiliano MartÃ­nez,GK,Aston Villa,49,10,7.2,0,0,0,,,,34.2,0.0,0.0,90,True,6,0.05308641975308642,0.04932098765432098,0.0,0.0,0.012345679012345678,0.0,0.0,0.0,0.291358024691358,0.0,0.0,85.26315789473684
522,Ferran Torres,MID,Man City,69,8,4.3,1,0,0,,,,38.4,11.1,28.0,76,True,14,0.049910873440285206,0.07272727272727272,0.0017825311942959,0.0017825311942959,0.0106951871657754,0.0,0.0,0.0,0.12442067736185383,0.1409982174688057,0.41889483065953653,40.07142857142857
331,Matt Targett,DEF,Aston Villa,46,6,4.8,0,0,0,,,,23.6,1.5,0.0,90,True,6,0.04219691895512391,0.032016075016744805,0.0,0.0006697923643670462,0.010046885465505693,0.0,0.0,0.0,0.1531145344943068,0.1635632953784327,0.04688546550569324,82.94444444444444
322,Andreas Christensen,DEF,Chelsea,47,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.0022222222222222222,0.017555555555555557,0.0,0.0,0.028888888888888888,0.0,0.0,0.0,0.19733333333333336,0.012444444444444444,0.044444444444444446,22.5
370,David de Gea,GK,Man Utd,53,1,1.3,0,0,2,,,,10.4,0.0,0.0,90,False,9,0.03636363636363636,0.02296296296296296,0.0,0.0,0.015488215488215488,0.0,0.0,0.0,0.19892255892255892,0.0,0.0,78.15789473684211
407,Luke Thomas,DEF,Leicester,42,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,13,0.03803131991051454,0.017897091722595078,0.0,0.0022371364653243847,0.015659955257270694,0.0,0.0,0.0,0.22729306487695747,0.33982102908277406,0.04697986577181208,24.833333333333332
590,Donny van de Beek,MID,Man Utd,66,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.06319702602230483,0.10111524163568773,0.0037174721189591076,0.0,0.03717472118959108,0.0,0.0,0.0,0.3174721189591078,0.18438661710037174,0.1821561338289963,19.214285714285715
405,Jordan Pickford,GK,Everton,48,5,3.5,0,0,0,,,,12.0,0.0,0.0,90,False,15,0.03271604938271605,0.024320987654320985,0.0,0.0,0.016049382716049384,0.0,0.0,0.0,0.23296296296296298,0.012345679012345678,0.0,81.0
353,Luke Shaw,DEF,Man Utd,48,3,2.2,0,0,2,,,,12.8,42.2,2.0,90,False,9,0.03374233128834356,0.018813905930470345,0.0,0.0010224948875255625,0.017382413087934562,0.0,0.0,0.0,0.17791411042944785,0.24805725971370143,0.041922290388548056,51.473684210526315
335,Daniel Castelo Podence,MID,Wolves,55,1,3.7,0,0,1,,,,8.8,6.9,40.0,90,True,17,0.0582010582010582,0.04210128495842782,0.0030234315948601664,0.0022675736961451248,0.011337868480725623,0.0,0.0,0.0,0.23431594860166285,0.19591836734693877,0.35600907029478457,66.15
457,Patrick Bamford,FWD,Leeds,64,8,5.7,1,0,0,,,,33.2,1.3,27.0,90,True,4,0.06661442006269593,0.05901253918495298,0.007053291536050157,0.0023510971786833857,0.02664576802507837,0.0,0.0,0.0,0.2935736677115987,0.07844827586206898,0.5736677115987461,85.06666666666666
271,Tyrone Mings,DEF,Aston Villa,54,-2,3.6,0,0,0,,,,0.0,0.2,0.0,44,True,6,0.05555555555555555,0.04462962962962963,0.0012345679012345679,0.0012345679012345679,0.011111111111111112,0.0,0.0,0.0,0.23469135802469132,0.05209876543209877,0.08580246913580247,90.0
361,Mason Holgate,DEF,Everton,48,7,5.2,0,0,0,,,,19.4,1.9,3.0,90,False,15,0.04945054945054945,0.027838827838827837,0.0018315018315018315,0.0,0.01098901098901099,0.0,0.0,0.0,0.25860805860805863,0.0827838827838828,0.10989010989010989,27.3
125,Sadio ManÃ©,MID,Liverpool,119,9,6.3,1,0,1,,,,41.4,15.0,65.0,90,True,18,0.06894150417827298,0.05257660167130919,0.005571030640668524,0.004874651810584958,0.012534818941504178,0.0,0.0,0.0,0.3296657381615599,0.2740947075208914,0.5633704735376045,71.8
519,Tyler Roberts,MID,Leeds,47,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.03375527426160337,0.008860759493670886,0.0,0.0,0.029535864978902954,0.0,0.0,0.0,0.07172995780590717,0.14219409282700424,0.10548523206751055,15.8
169,Rekeem Harper,MID,West Brom,43,0,-1.5,0,0,0,,,,0.0,0.0,0.0,0,False,11,0.047619047619047616,-0.38095238095238093,0.0,0.0,0.09523809523809523,0.0,0.0,0.0,0.08571428571428572,0.08571428571428572,0.0,1.4
586,Cenk Tosun,FWD,Everton,60,0,0.3,0,0,0,,,,0.0,0.0,0.0,0,False,15,0.11764705882352941,0.023529411764705882,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.06470588235294118,0.31764705882352945,0.058823529411764705,1.7
263,Heung-Min Son,MID,Spurs,97,3,6.3,0,0,0,,,,7.4,16.6,19.0,83,False,20,0.08942598187311178,0.0745619335347432,0.00785498489425982,0.0036253776435045317,0.008459214501510574,0.0,0.0,0.0,0.4050755287009064,0.2972809667673716,0.3921450151057402,82.75
230,Serge Aurier,DEF,Spurs,52,0,3.3,0,0,0,,,,0.0,0.0,0.0,0,False,20,0.04643449419568822,0.03747927031509121,0.0008291873963515755,0.0008291873963515755,0.011608623548922056,0.0,0.0,0.0,0.21260364842454393,0.09676616915422886,0.08623548922056384,60.3
261,Dean Henderson,GK,Man Utd,52,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.037037037037037035,0.015703703703703702,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.23348148148148143,0.0,0.0,35.526315789473685
139,Wes Morgan,DEF,Leicester,44,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,13,0.045454545454545456,0.027622377622377625,0.0,0.0,0.017482517482517484,0.0,0.0,0.0,0.15034965034965034,0.005244755244755245,0.07692307692307693,14.3
105,Patrick van Aanholt,DEF,Crystal Palace,54,1,1.8,0,0,3,,,,10.8,13.5,2.0,90,False,2,0.021081576535288724,0.0153070577451879,0.0,0.002749770852428964,0.02841429880843263,0.0,0.0,0.0,0.18075160403299723,0.17607699358386802,0.1860678276810266,54.55
184,Caoimhin Kelleher,GK,Liverpool,45,0,2.7,0,0,0,,,,0.0,0.0,0.0,0,True,18,0.07777777777777778,0.22444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.31333333333333335,0.0,0.0,5.294117647058823
175,Carlos Vinicius Alves Morais,FWD,Spurs,69,0,0.5,0,0,0,,,,0.0,0.0,0.0,0,False,20,0.08333333333333333,0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.8583333333333334,1.75,1.0909090909090908
151,Bukayo Saka,MID,Arsenal,51,13,3.8,1,1,1,,,,39.2,6.8,29.0,90,True,5,0.030395136778115502,0.0263677811550152,0.0007598784194528875,0.0007598784194528875,0.014437689969604863,0.0,0.0,0.0,0.1358662613981763,0.20098784194528876,0.3662613981762918,65.8
594,Rui Pedro dos Santos PatrÃ­cio,GK,Wolves,55,2,1.2,0,0,1,,,,17.6,0.0,0.0,90,True,17,0.03833333333333333,0.02961111111111111,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.18177777777777776,0.0,0.0,90.0
393,RÃºben GonÃ§alo Silva Nascimento Vinagre,DEF,Wolves,41,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,17,0.0313588850174216,0.007317073170731708,0.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.1588850174216028,0.10209059233449477,0.027874564459930314,14.35
70,Gylfi Sigurdsson,MID,Everton,68,11,5.5,1,0,0,,,,40.8,28.7,20.0,90,False,15,0.051423324150596875,0.02865013774104683,0.0009182736455463728,0.0036730945821854912,0.014692378328741965,0.0,0.0,0.0,0.22773186409550047,0.325068870523416,0.1753902662993572,54.45
272,Bobby Decordova-Reid,FWD,Fulham,53,1,3.0,0,0,0,,,,0.2,1.0,2.0,82,True,16,0.048179871520342615,0.03758029978586724,0.004282655246252677,0.0010706638115631692,0.013918629550321198,0.0,0.0,0.0,0.21391862955032118,0.07205567451820129,0.24089935760171305,62.266666666666666
585,Jack Harrison,MID,Leeds,54,3,4.7,0,0,0,,,,10.6,14.3,20.0,90,True,4,0.04831751509922347,0.03839516824849007,0.001725625539257981,0.003451251078515962,0.027610008628127698,0.0,0.0,0.0,0.257290767903365,0.38886971527178604,0.21311475409836064,77.26666666666667
579,Joseph Willock,MID,Arsenal,47,1,0.7,0,0,1,,,,4.2,10.5,6.0,25,True,5,0.02318840579710145,0.033913043478260865,0.0,0.0,0.011594202898550725,0.0,0.0,0.0,0.08347826086956522,0.09855072463768116,0.1855072463768116,17.25
490,Jordan Ayew,FWD,Crystal Palace,57,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,False,2,0.035625517812758904,0.021789560894780444,0.0008285004142502071,0.0016570008285004142,0.027340513670256836,0.0,0.0,0.0,0.12029826014913009,0.11275890637945318,0.21458160729080364,60.35
3,Juan Mata,MID,Man Utd,59,0,0.8,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.05688622754491018,0.08263473053892216,0.0,0.008982035928143712,0.008982035928143712,0.0,0.0,0.0,0.19820359281437128,0.3649700598802395,0.20059880239520958,17.57894736842105
23,Brandon Williams,DEF,Man Utd,42,0,0.2,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.05333333333333334,0.028444444444444442,0.0,0.0,0.008888888888888889,0.0,0.0,0.0,0.22755555555555557,0.11244444444444443,0.035555555555555556,11.842105263157896
444,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,FWD,Newcastle,57,2,1.8,0,0,2,,,,0.6,1.9,6.0,70,False,12,0.03946002076843198,0.0367601246105919,0.0010384215991692627,0.0020768431983385254,0.021806853582554516,0.0,0.0,0.0,0.17528556593977157,0.13904465212876427,0.26791277258566976,50.68421052631579
390,Dominic Calvert-Lewin,FWD,Everton,80,1,3.8,0,0,0,,,,4.4,16.2,8.0,90,False,15,0.06116389548693587,0.06015439429928741,0.006532066508313539,0.0029691211401425177,0.015439429928741092,0.0,0.0,0.0,0.2756532066508314,0.07897862232779097,0.5077197149643705,84.2
312,James McArthur,MID,Crystal Palace,52,2,2.4,0,0,2,,,,11.4,16.3,0.0,74,False,2,0.02564102564102564,0.01815661815661816,0.0,0.000693000693000693,0.020097020097020097,0.0,0.0,0.0,0.172002772002772,0.14532224532224533,0.0595980595980596,72.15
564,Jamie Shackleton,MID,Leeds,48,1,1.2,0,0,0,,,,2.8,0.5,0.0,24,True,4,0.03474903474903475,0.006949806949806951,0.0,0.0,0.03088803088803089,0.0,0.0,0.0,0.1590733590733591,0.14247104247104247,0.04633204633204633,17.266666666666666
551,Kai Havertz,MID,Chelsea,82,1,1.5,0,0,0,,,,2.4,1.3,4.0,16,False,1,0.04533678756476684,0.04844559585492228,0.0012953367875647669,0.0025906735751295338,0.012953367875647668,0.0,0.0,0.0,0.1772020725388601,0.211139896373057,0.14378238341968913,51.46666666666667
549,SÃ©bastien Haller,FWD,West Ham,61,2,2.7,0,0,2,,,,5.4,12.5,19.0,90,True,3,0.047097480832420595,0.03975903614457831,0.0032858707557502738,0.0,0.01533406352683461,0.0,0.0,0.0,0.1958378970427163,0.13504928806133626,0.4238773274917853,45.65
252,Fabian Delph,MID,Everton,49,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,15,0.02843601895734597,0.03175355450236967,0.0,0.0,0.023696682464454975,0.0,0.0,0.0,0.1241706161137441,0.08815165876777252,0.004739336492890996,10.55
112,John Egan,DEF,Sheffield Utd,47,2,1.2,0,0,1,,,,5.8,0.6,25.0,90,True,7,0.022072348252605765,0.0057633353770692826,0.0006131207847946045,0.0,0.01900674432863274,0.0,0.0,0.0,0.21949724095646841,0.018332311465358676,0.08951563458001226,81.55
31,Jordan Henderson,MID,Liverpool,54,2,5.8,0,0,1,,,,21.0,29.4,3.0,90,True,18,0.05029013539651837,0.03568665377176016,0.0029013539651837525,0.0019342359767891683,0.010638297872340425,0.0,0.0,0.0,0.2916827852998066,0.1493230174081238,0.11702127659574468,51.7
205,Jayson Molumby,MID,Brighton,45,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,19,1.0,-0.19999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693
185,Marek RodÃ¡k,GK,Fulham,43,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,True,16,0.011111111111111112,-0.06888888888888889,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.20222222222222222,0.0,0.0,6.0
484,RÃºben Santos Gato Alves Dias,DEF,Man City,57,6,6.5,0,0,0,,,,17.2,2.3,4.0,90,True,14,0.05004721435316336,0.05372993389990556,0.0,0.0,0.0056657223796034,0.0,0.0,0.0,0.1886685552407932,0.018319169027384324,0.09348441926345609,88.25
570,Alexandre Lacazette,FWD,Arsenal,82,8,2.0,1,0,1,,,,37.8,4.9,40.0,90,True,5,0.05415860735009671,0.039071566731141205,0.004835589941972921,0.0019342359767891683,0.01160541586073501,0.0,0.0,0.0,0.24835589941972927,0.1655705996131528,0.35009671179883944,51.7
32,Curtis Jones,MID,Liverpool,44,2,3.2,0,0,1,,,,9.4,11.3,0.0,82,True,18,0.03296703296703297,0.04693877551020408,0.0,0.0,0.012558869701726845,0.0,0.0,0.0,0.17174254317111462,0.21114599686028257,0.30612244897959184,31.85
66,Rayan Ait Nouri,DEF,Wolves,50,1,-0.2,0,0,0,,,,3.4,0.9,0.0,15,True,17,0.05102040816326531,0.05433673469387755,0.002551020408163265,0.0,0.017857142857142856,0.0,0.0,0.0,0.2418367346938775,0.20969387755102042,0.23979591836734693,35.63636363636363
448,Mason Greenwood,MID,Man Utd,71,0,2.2,0,0,0,,,,0.0,0.0,0.0,0,False,9,0.044538706256627786,0.02799575821845175,0.003181336161187699,0.0,0.015906680805938492,0.0,0.0,0.0,0.15397667020148462,0.14114528101802756,0.2841993637327678,49.63157894736842
259,Mahmoud Ahmed Ibrahim Hassan,MID,Aston Villa,52,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,6,0.05114638447971781,0.0218694885361552,0.0026455026455026454,0.0008818342151675485,0.012345679012345678,0.0,0.0,0.0,0.2128747795414462,0.13253968253968254,0.4012345679012346,63.0
310,Ederson Santana de Moraes,GK,Man City,60,6,6.3,0,0,0,,,,16.8,0.0,0.0,90,True,14,0.04912280701754386,0.03754385964912281,0.0,0.0,0.00760233918128655,0.0,0.0,0.0,0.1736842105263158,0.005847953216374269,0.0,90.0
593,Giovani Lo Celso,MID,Spurs,69,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,20,0.04714640198511166,0.029900744416873452,0.0012406947890818859,0.0037220843672456576,0.009925558312655087,0.0,0.0,0.0,0.2543424317617866,0.2846153846153846,0.15384615384615385,40.3
280,Michy Batshuayi,FWD,Crystal Palace,57,1,0.6,0,0,1,,,,6.4,25.2,4.0,15,False,2,0.04672897196261682,0.04742990654205607,0.0,0.004672897196261682,0.02336448598130841,0.0,0.0,0.0,0.10420560747663551,0.11051401869158879,0.31542056074766356,21.4
413,Matheus Pereira,MID,West Brom,56,4,-0.8,0,1,0,,,,22.2,14.5,0.0,17,False,11,0.034394904458598725,0.03031847133757962,0.0012738853503184713,0.0025477707006369425,0.0267515923566879,0.0,0.0,0.0,0.20076433121019108,0.41171974522293,0.17834394904458598,52.333333333333336
77,Riyad Mahrez,MID,Man City,83,0,5.8,0,0,0,,,,0.0,0.0,0.0,0,True,14,0.0766990291262136,0.07854368932038835,0.005825242718446602,0.002912621359223301,0.009708737864077669,0.0,0.0,0.0,0.3458252427184466,0.4219417475728155,0.574757281553398,54.21052631578947
273,Thiago Thiago,DEF,Chelsea,56,0,4.0,0,0,3,,,,17.8,0.4,10.0,90,False,1,0.06790123456790123,0.04557613168724279,0.0030864197530864196,0.0,0.00823045267489712,0.0,0.0,0.0,0.3685185185185185,0.035905349794238685,0.09876543209876543,64.8
255,Maxime Le Marchand,DEF,Fulham,42,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,True,16,0.00819672131147541,-0.05327868852459016,0.0,0.0,0.00819672131147541,0.0,0.0,0.0,0.10327868852459016,0.013114754098360656,0.00819672131147541,8.133333333333333
589,Ryan Bertrand,DEF,Southampton,50,6,3.5,0,0,0,,,,20.4,0.8,0.0,90,False,8,0.03171641791044776,0.0193407960199005,0.0,0.0,0.013681592039800995,0.0,0.0,0.0,0.11629353233830846,0.12891791044776119,0.05907960199004975,80.4
352,Vicente Guaita,GK,Crystal Palace,49,3,2.0,0,0,3,,,,46.0,0.0,0.0,90,False,2,0.02388888888888889,0.020277777777777777,0.0,0.0,0.023333333333333334,0.0,0.0,0.0,0.2291111111111111,0.0,0.0,90.0
419,Anthony Martial,FWD,Man Utd,87,2,4.5,0,0,1,,,,6.6,15.6,13.0,74,False,9,0.07235142118863049,0.024806201550387593,0.002583979328165375,0.0103359173126615,0.01808785529715762,0.0,0.0,0.0,0.2878552971576227,0.24427217915590005,0.45391903531438416,61.10526315789474
172,Andi Zeqiri,FWD,Brighton,50,0,0.2,0,0,0,,,,0.0,0.0,0.0,0,False,19,0.05555555555555555,0.019444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23888888888888887,0.7777777777777778,3.272727272727273
92,Aboubakar Kamara,MID,Fulham,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,16,0.018050541516245487,-0.0021660649819494585,0.0,0.0,0.032490974729241874,0.0,0.0,0.0,0.047653429602888084,0.16137184115523465,0.11552346570397112,18.466666666666665
531,Pierre-Emerick Aubameyang,MID,Arsenal,114,0,1.7,0,0,0,,,,0.0,0.0,0.0,0,True,5,0.04878048780487805,0.03465982028241335,0.0038510911424903724,0.0012836970474967907,0.014120667522464698,0.0,0.0,0.0,0.20706033376123234,0.1609114249037227,0.34403080872913994,77.9
94,Edouard Mendy,GK,Chelsea,52,2,3.3,0,0,3,,,,33.6,0.0,0.0,90,False,1,0.051515151515151514,0.053030303030303025,0.0,0.0,0.005050505050505051,0.0,0.0,0.0,0.11838383838383838,0.0,0.0,76.15384615384616
191,Abdoulaye DoucourÃ©,MID,Everton,53,6,2.8,0,1,0,,,,21.8,13.3,4.0,90,False,15,0.030357142857142857,0.025476190476190475,0.0005952380952380953,0.0011904761904761906,0.01904761904761905,0.0,0.0,0.0,0.1638095238095238,0.12672619047619046,0.1523809523809524,84.0
68,Gabriel Fernando de Jesus,FWD,Man City,91,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,14,0.06739345887016848,0.03954410307234887,0.005946481665014866,0.002973240832507433,0.004955401387512388,0.0,0.0,0.0,0.3159563924677899,0.2538156590683845,0.5421209117938554,53.10526315789474
325,Robin Koch,DEF,Leeds,44,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,4,0.03524229074889868,0.02588105726872247,0.0,0.0,0.018722466960352423,0.0,0.0,0.0,0.19383259911894274,0.05385462555066078,0.09801762114537445,60.53333333333333
399,Matthew Cash,DEF,Aston Villa,50,6,4.0,0,0,0,,,,21.4,20.5,0.0,90,True,6,0.04318618042226487,0.038963531669865645,0.0,0.0009596928982725527,0.012476007677543186,0.0,0.0,0.0,0.20825335892514396,0.13848368522072935,0.044145873320537425,80.15384615384616
517,Kortney Hause,DEF,Aston Villa,44,15,5.2,1,0,0,,,,51.6,0.2,37.0,90,True,6,0.0481283422459893,0.016310160427807485,0.0,0.0,0.0106951871657754,0.0,0.0,0.0,0.15133689839572192,0.006417112299465242,0.0427807486631016,20.77777777777778
443,AndrÃ©-Frank Zambo Anguissa,MID,Fulham,45,2,2.5,0,0,0,,,,30.4,23.8,30.0,90,True,16,0.03101424979044426,0.02330259849119866,0.0,0.0016764459346186086,0.015088013411567477,0.0,0.0,0.0,0.213243922883487,0.17024308466051968,0.09555741827326068,79.53333333333333
150,Pablo HernÃ¡ndez DomÃ­nguez,MID,Leeds,57,1,1.8,0,0,0,,,,4.8,2.6,9.0,31,True,4,0.08074534161490683,0.04161490683229813,0.0,0.012422360248447204,0.031055900621118012,0.0,0.0,0.0,0.2956521739130435,0.3012422360248447,0.2422360248447205,10.733333333333333
269,Willy Caballero,GK,Chelsea,47,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,1,0.03888888888888889,0.05388888888888888,0.0,0.0,0.016666666666666666,0.0,0.0,0.0,0.07999999999999999,0.0,0.0,9.0
153,Axel Tuanzebe,DEF,Man Utd,42,-1,-0.2,0,0,1,,,,0.0,1.1,0.0,24,False,9,0.043478260869565216,0.16956521739130434,0.0,0.0,0.0,0.0,0.0,0.0,0.30434782608695654,0.013043478260869565,0.0,1.2105263157894737
520,Scott McTominay,MID,Man Utd,49,2,3.2,0,0,2,,,,23.6,1.3,0.0,90,False,9,0.06421052631578947,0.032947368421052635,0.004210526315789474,0.002105263157894737,0.014736842105263158,0.0,0.0,0.0,0.3450526315789474,0.18821052631578947,0.12,50.0
363,Mbwana Samatta,FWD,Aston Villa,59,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,6,0.023668639053254437,-0.0014792899408284023,0.0,0.0,0.008875739644970414,0.0,0.0,0.0,0.010059171597633138,0.14644970414201183,0.1952662721893491,18.77777777777778
171,Hal Robson-Kanu,FWD,West Brom,52,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,11,0.0364963503649635,0.00437956204379562,0.0,0.0,0.0364963503649635,0.0,0.0,0.0,0.08321167883211678,0.08467153284671533,0.18248175182481752,9.133333333333333
22,Max Lowe,DEF,Sheffield Utd,44,0,0.3,0,0,0,,,,0.0,0.0,0.0,0,True,7,0.01694915254237288,0.021791767554479417,0.0,0.0,0.01937046004842615,0.0,0.0,0.0,0.1709443099273608,0.025423728813559324,0.07990314769975787,27.533333333333335
10,Ryan Fraser,MID,Newcastle,56,0,0.5,0,0,0,,,,0.0,0.0,0.0,0,False,12,0.07092198581560284,0.05815602836879432,0.0,0.010638297872340425,0.024822695035460994,0.0,0.0,0.0,0.14609929078014186,0.19929078014184398,0.10638297872340426,14.842105263157896
498,Ryan Fredericks,DEF,West Ham,42,0,0.2,0,0,0,,,,0.0,0.0,0.0,0,True,3,0.038,0.002799999999999999,0.0,0.004,0.012,0.0,0.0,0.0,0.274,0.3372,0.04,25.0
85,Kelland Watts,DEF,Newcastle,39,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,12,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.125,0.0,0.0,0.8421052631578947
8,Wilfried Zaha,MID,Crystal Palace,75,1,5.0,0,0,3,,,,9.2,11.7,26.0,90,False,2,0.058385093167701865,0.04782608695652174,0.004968944099378882,0.0018633540372670807,0.02422360248447205,0.0,0.0,0.0,0.24360248447204969,0.1809937888198758,0.45652173913043476,80.5
249,Nathan Tella,MID,Southampton,44,0,0.7,0,0,0,,,,0.0,0.0,0.0,0,False,8,0.03424657534246575,0.004109589041095889,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.02054794520547945,0.01643835616438356,0.02054794520547945,7.3
144,Jacob Ramsey,MID,Aston Villa,45,1,0.8,0,0,0,,,,0.0,0.0,0.0,1,True,6,0.038834951456310676,0.043689320388349516,0.0,0.0,0.0,0.0,0.0,0.0,0.04660194174757282,0.12427184466019418,0.11650485436893204,8.583333333333334
9,Bailey Peacock-Farrell,GK,Burnley,40,0,-0.5,0,0,0,,,,0.0,0.0,0.0,0,False,10,0.0,-0.06222222222222222,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.07111111111111111,0.0,0.0,4.7368421052631575
117,Luka Milivojevic,MID,Crystal Palace,56,1,1.2,0,0,2,,,,10.6,3.3,22.0,68,False,2,0.017543859649122806,0.008004385964912281,0.0,0.0,0.03289473684210526,0.0,0.0,0.0,0.13903508771929826,0.20153508771929823,0.0625,45.6
324,Tariq Lamptey,DEF,Brighton,48,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,19,0.0392,0.019839999999999997,0.0008,0.0032,0.0168,0.0,0.0,0.0,0.17231999999999997,0.18456,0.1432,62.5
53,Ethan Ampadu,DEF,Sheffield Utd,43,2,1.0,0,0,1,,,,12.8,2.9,8.0,90,True,7,0.019337016574585635,0.01408839779005525,0.0,0.0,0.019337016574585635,0.0,0.0,0.0,0.21574585635359114,0.07720994475138121,0.0055248618784530384,36.2
521,Matthew Lowton,DEF,Burnley,44,2,2.8,0,0,1,,,,11.8,2.2,17.0,90,False,10,0.03777777777777778,0.024888888888888887,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.1597777777777778,0.04577777777777778,0.005555555555555556,47.36842105263158
446,Conor Townsend,DEF,West Brom,44,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,11,0.03409090909090909,0.020596590909090908,0.0,0.0,0.014204545454545454,0.0,0.0,0.0,0.19744318181818182,0.10539772727272728,0.07102272727272728,46.93333333333333
418,Nathaniel Clyne,DEF,Crystal Palace,45,0,1.0,0,0,0,,,,0.0,0.0,0.0,0,False,2,0.018963337547408345,0.026422250316055627,0.0,0.0012642225031605564,0.02781289506953224,0.0,0.0,0.0,0.1367888748419722,0.06890012642225031,0.03666245259165613,71.9090909090909
328,Fernando MarÃ§al,DEF,Wolves,48,1,0.7,0,0,1,,,,10.0,2.6,0.0,74,True,17,0.030364372469635626,0.02874493927125506,0.0,0.0,0.016194331983805668,0.0,0.0,0.0,0.1688259109311741,0.07672064777327935,0.022267206477732792,32.93333333333333
596,MartÃ­n Montoya,DEF,Brighton,45,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,False,19,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.08,0.005,0.025,4.0
420,Lewis Dunk,DEF,Brighton,48,9,3.3,1,0,2,,,,54.8,0.5,33.0,90,False,19,0.02091503267973856,0.012287581699346406,0.0,0.0,0.0196078431372549,0.0,0.0,0.0,0.18771241830065363,0.04803921568627451,0.10130718954248366,76.5
506,Anwar El Ghazi,MID,Aston Villa,57,9,7.2,1,0,0,,,,52.4,35.2,81.0,85,True,6,0.12098765432098765,0.04938271604938271,0.012345679012345678,0.0,0.009876543209876543,0.0,0.0,0.0,0.571358024691358,0.285679012345679,0.8617283950617284,22.5
336,Joseph Gomez,DEF,Liverpool,53,0,0.0,0,0,0,,,,0.0,0.0,0.0,0,True,18,0.014436958614051972,0.015303176130895092,0.0,0.0,0.021174205967276226,0.0,0.0,0.0,0.18248315688161693,0.03282001924927815,0.0019249278152069298,51.95
563,Stuart Armstrong,MID,Southampton,55,3,2.5,0,0,0,,,,12.4,3.5,2.0,90,False,8,0.05172413793103448,0.03070607553366174,0.0024630541871921183,0.0024630541871921183,0.012315270935960592,0.0,0.0,0.0,0.23070607553366174,0.19031198686371098,0.1469622331691297,60.9
