,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
134,César_Azpilicueta_113,,,63,6,,0,1,1,,,,41.8,25.5,0.0,90,False,9,,,,,,,,,,,,0
90,Bonatini Lohner Maia_Bonatini_438,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
558,Timothy_Fosu-Mensah_511,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
439,Neil_Etheridge_88,,,47,2,,0,0,2,,,,33.8,0.0,0.0,90,False,20,,,,,,,,,,,,0
174,Dominic_Solanke_259,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
549,Sullay_Kaikai_477,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
545,Steven_Defour_77,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
227,Gylfi_Sigurdsson_172,,,72,3,,0,0,0,,,,14.2,17.8,6.0,90,True,12,,,,,,,,,,,,0
303,Jordan_Hugill_420,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
196,Fabio Henrique_Tavares_255,,,55,2,,0,0,0,,,,8.4,15.6,6.0,90,False,8,,,,,,,,,,,,0
275,Jefferson_Lerma_494,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
51,Angus_Gunn_452,,,43,8,,0,0,3,,,,46.0,0.0,0.0,90,False,14,,,,,,,,,,,,0
30,Alex_Smithies_89,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
421,Mohamed_Elneny_16,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
253,Jacob_Murphy_321,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
452,Pascal_Groß_59,,,67,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
215,Gary_Madine_109,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
413,Michael_Obafemi_550,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
537,Sokratis_Papastathopoulos_12,,,51,2,,0,0,1,,,,11.4,0.0,0.0,90,False,17,,,,,,,,,,,,0
602,Zech_Medley_546,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
598,Yoshinori_Muto_488,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
245,Isaac_Mbenza_514,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
474,Raheem_Sterling_270,,,114,3,,0,0,0,,,,5.0,21.3,41.0,90,False,2,,,,,,,,,,,,0
183,Emerson_Hyndman_41,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
390,Martín_Montoya_503,,,43,6,,0,0,0,,,,21.2,1.8,8.0,90,True,10,,,,,,,,,,,,0
17,Adrien Sebastian_Perruchet Silva_231,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
445,Oliver_Skipp_540,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
37,Ander_Herrera_299,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
555,Thibaut_Courtois_111,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
8,Aboubakar_Kamara_189,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
516,Sam_Vokes_84,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
429,Naby_Keita_256,,,71,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
302,Jordan_Henderson_249,,,53,3,,0,0,0,,,,9.6,12.8,20.0,90,False,8,,,,,,,,,,,,0
12,Adam_Lallana_250,,,69,1,,0,0,0,,,,0.6,0.6,0.0,6,False,8,,,,,,,,,,,,0
351,Leandro_Bacuna_589,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
298,Jonjoe_Kenny_161,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
179,Edimilson_Fernandes_416,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
433,Nathaniel_Chalobah_387,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
338,Kevin_Mirallas_469,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
297,Jonathan_Walters_81,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
143,Danny_Rose_354,,,58,1,,0,0,1,,,,19.6,16.0,2.0,90,True,1,,,,,,,,,,,,0
136,Dale_Stephens_56,,,44,3,,0,0,0,,,,20.6,34.6,0.0,90,True,10,,,,,,,,,,,,0
33,Alfie_Whiteman_538,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
3,Aaron_Ramsey_14,,,71,8,,1,0,0,,,,40.4,12.9,19.0,71,False,17,,,,,,,,,,,,0
406,Maxime_Le Marchand_455,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
78,Ben_Gibson_491,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
87,Bernard_Anício Caldeira Duarte_507,,,59,3,,0,0,0,,,,7.8,7.5,4.0,90,True,12,,,,,,,,,,,,0
56,Antonio_Rüdiger_118,,,59,2,,0,0,1,,,,16.6,0.5,2.0,90,False,9,,,,,,,,,,,,0
499,Ryan_Babel_575,,,55,5,,0,1,2,,,,26.8,18.9,2.0,70,True,6,,,,,,,,,,,,0
482,Richarlison_de Andrade_393,,,65,1,,0,0,0,,,,3.4,2.5,27.0,31,True,12,,,,,,,,,,,,0
286,Joe_Hart_490,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
54,Anthony_Pilkington_103,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
513,Sam_Gallagher_574,,,45,1,,0,0,0,,,,0.0,0.0,0.0,1,False,14,,,,,,,,,,,,0
257,James_Maddison_233,,,67,2,,0,0,2,,,,11.8,58.0,16.0,90,False,18,,,,,,,,,,,,0
521,Sead_Kolasinac_8,,,51,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
145,Danny_Ward_105,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
570,Tyias_Browning_532,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
148,Danny_Williams_204,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
522,Seamus_Coleman_157,,,52,6,,0,0,0,,,,13.0,5.3,0.0,90,True,12,,,,,,,,,,,,0
384,Marko_Arnautovic_417,,,68,1,,0,0,0,,,,2.4,12.3,6.0,20,True,15,,,,,,,,,,,,0
163,Declan_Rice_406,,,45,15,,1,0,0,,,,58.0,3.4,33.0,90,True,15,,,,,,,,,,,,0
14,Adam_Smith_29,,,43,2,,0,0,1,,,,5.8,0.4,0.0,90,True,13,,,,,,,,,,,,0
591,Will_Norris_422,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,True,5,,,,,,,,,,,,0
519,Scott_Malone_196,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
487,Roberto_Pereyra_391,,,61,2,,0,0,1,,,,10.8,24.3,4.0,90,True,11,,,,,,,,,,,,0
343,Kurt_Zouma_526,,,50,6,,0,0,0,,,,14.6,0.1,4.0,90,True,12,,,,,,,,,,,,0
94,Bruno_Ecuele Manga_92,,,44,1,,0,0,0,,,,7.4,0.8,0.0,45,False,20,,,,,,,,,,,,0
354,Leighton_Baines_156,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
526,Serge_Aurier_360,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
31,Alfie_Jones_595,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
520,Scott_McTominay_303,,,42,2,,0,0,2,,,,9.2,1.5,2.0,90,True,16,,,,,,,,,,,,0
294,Jonas_Lössl_191,,,44,2,,0,0,1,,,,15.6,0.0,0.0,90,False,3,,,,,,,,,,,,0
415,Michel_Vorm_352,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
248,Ivan_Cavaleiro_434,,,52,1,,0,0,0,,,,1.6,1.3,0.0,15,True,5,,,,,,,,,,,,0
306,Jorge Luiz_Frello Filho_459,,,46,9,,1,0,1,,,,44.4,40.1,7.0,67,False,9,,,,,,,,,,,,0
22,Alexander_Sørloth_153,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
333,Ken_Sema_446,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
159,Davinson_Sánchez_359,,,58,2,,0,0,1,,,,6.6,1.0,0.0,90,True,1,,,,,,,,,,,,0
79,Ben_Hamer_190,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
504,Ryan_Schofield_533,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
539,Sol_Bamba_91,,,47,-1,,0,0,2,,,,8.0,0.4,0.0,45,False,20,,,,,,,,,,,,0
424,Morgan_Gibbs-White_448,,,43,3,,0,0,0,,,,1.8,19.8,8.0,63,True,5,,,,,,,,,,,,0
204,Florent_Hadergjonaj_197,,,44,1,,0,0,1,,,,9.0,14.0,0.0,23,False,3,,,,,,,,,,,,0
77,Ben_Foster_445,,,46,2,,0,0,1,,,,8.2,0.0,0.0,90,True,11,,,,,,,,,,,,0
82,Ben_White_559,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
217,Georges-Kévin_Nkoudou_497,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
70,Bakary_Sako_148,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
139,Daniel_Sturridge_472,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
20,Alberto_Moreno_240,,,41,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
425,Morgan_Schneiderlin_167,,,42,3,,0,0,0,,,,21.8,15.8,4.0,75,True,12,,,,,,,,,,,,0
170,Diogo_Jota_432,,,61,11,,1,1,0,,,,56.4,12.0,41.0,46,True,5,,,,,,,,,,,,0
560,Toby_Alderweireld_353,,,60,2,,0,0,1,,,,9.8,1.8,10.0,90,True,1,,,,,,,,,,,,0
242,Idrissa_Gueye_168,,,47,3,,0,0,0,,,,16.4,2.0,4.0,90,True,12,,,,,,,,,,,,0
556,Tiemoué_Bakayoko_129,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
107,Cesc_Fàbregas_123,,,62,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
370,Luke_Shaw_286,,,51,1,,0,0,2,,,,20.4,14.3,4.0,90,True,16,,,,,,,,,,,,0
285,Joe_Bryan_510,,,48,1,,0,0,2,,,,17.0,2.1,18.0,90,True,6,,,,,,,,,,,,0
185,Emile_Smith-Rowe_545,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
335,Kevin_De Bruyne_273,,,97,1,,0,0,0,,,,11.6,47.3,10.0,45,False,2,,,,,,,,,,,,0
293,Jon Gorenc_Stankovic_522,,,39,7,,0,0,0,,,,16.6,11.8,0.0,66,False,3,,,,,,,,,,,,0
422,Mohamed_Elyounoussi_346,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
450,Pablo_Zabaleta_405,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
216,Gaëtan_Bong_51,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
348,Laurent_Koscielny_3,,,54,2,,0,0,1,,,,21.8,0.0,0.0,90,False,17,,,,,,,,,,,,0
512,Sam_Byram_404,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
471,Rafael_Camacho_557,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
274,Jean Michael_Seri_456,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
416,Michy_Batshuayi_592,,,65,7,,1,0,0,,,,31.8,0.3,22.0,82,False,4,,,,,,,,,,,,0
4,Aaron_Wan-Bissaka_145,,,45,5,,0,1,1,,,,45.2,12.4,4.0,90,False,4,,,,,,,,,,,,0
468,Pierre-Emile_Højbjerg_340,,,44,2,,0,0,3,,,,14.6,13.4,8.0,90,False,14,,,,,,,,,,,,0
528,Sergio_Rico_509,,,44,2,,0,0,2,,,,42.8,0.0,0.0,90,True,6,,,,,,,,,,,,0
525,Sebastian_Prödl_377,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
121,Chris_Smalling_284,,,56,1,,0,0,2,,,,22.6,0.8,8.0,90,True,16,,,,,,,,,,,,0
432,Nampalys_Mendy_527,,,45,1,,0,0,1,,,,0.6,0.7,0.0,8,False,18,,,,,,,,,,,,0
42,Andre_Gray_395,,,59,5,,1,0,1,,,,32.0,1.3,17.0,21,True,11,,,,,,,,,,,,0
19,Ainsley_Maitland-Niles_20,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
212,Frederico_Rodrigues de Paula Santos_304,,,54,4,,0,1,0,,,,1.4,0.7,0.0,8,True,16,,,,,,,,,,,,0
0,Aaron_Cresswell_402,,,50,1,,0,0,0,,,,6.2,14.9,0.0,33,True,15,,,,,,,,,,,,0
361,Lucas_Digne_484,,,52,7,,0,0,0,,,,28.4,57.6,0.0,90,True,12,,,,,,,,,,,,0
383,Mario_Lemina_344,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
296,Jonathan_Hogg_201,,,44,1,,0,0,0,,,,6.4,3.7,0.0,40,False,3,,,,,,,,,,,,0
572,Tyrone_Mings_30,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
377,Marcos_Rojo_287,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
226,Guido_Carrillo_350,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
469,Pontus_Dahlberg_374,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
405,Matt_Targett_479,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
554,Theo_Walcott_164,,,60,0,,0,0,0,,,,0.0,0.9,6.0,58,True,12,,,,,,,,,,,,0
483,Riyad_Mahrez_223,,,82,6,,1,0,0,,,,38.4,29.0,71.0,45,False,2,,,,,,,,,,,,0
246,Isaac_Success Ajayi_524,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
357,Lewis_Cook_39,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
269,Jaroslaw_Jach_442,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
113,Christian_Atsu_320,,,51,1,,0,0,0,,,,1.4,12.2,4.0,11,False,19,,,,,,,,,,,,0
154,David_Brooks_42,,,50,2,,0,0,1,,,,7.0,1.2,0.0,74,True,13,,,,,,,,,,,,0
443,Nikola_Vlasic_173,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
264,Jamie_Sterry_530,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
488,Robert_Elliot_307,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
527,Sergio_Agüero_280,,,118,2,,0,0,0,,,,5.0,13.5,45.0,89,False,2,,,,,,,,,,,,0
184,Emerson_Palmieri dos Santos_121,,,52,2,,0,0,1,,,,8.8,6.9,4.0,90,False,9,,,,,,,,,,,,0
382,Marc_Pugh_34,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
475,Rajiv_van La Parra_200,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
168,Denis_Suárez_586,,,61,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
412,Michael_Keane_162,,,49,6,,0,0,0,,,,24.0,10.1,0.0,90,True,12,,,,,,,,,,,,0
393,Matej_Vydra_495,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
1,Aaron_Lennon_83,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
363,Lucas_Pérez_502,,,62,0,,0,0,0,,,,0.0,0.0,0.0,0,True,15,,,,,,,,,,,,0
444,Oleksandr_Zinchenko_279,,,47,3,,0,0,0,,,,10.8,11.5,2.0,90,False,2,,,,,,,,,,,,0
194,Fabian_Delph_269,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
52,Anthony_Knockaert_55,,,52,6,,0,1,0,,,,34.2,86.5,16.0,90,True,10,,,,,,,,,,,,0
176,Dwight_McNeil_534,,,44,2,,0,0,2,,,,5.4,13.0,1.0,71,True,7,,,,,,,,,,,,0
495,Ruben_Loftus-Cheek_132,,,52,1,,0,0,0,,,,2.6,4.4,4.0,12,False,9,,,,,,,,,,,,0
232,Harry_Winks_368,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
114,Christian_Benteke_152,,,63,1,,0,0,1,,,,0.0,0.0,2.0,7,False,4,,,,,,,,,,,,0
175,Dwight_Gayle_325,,,60,0,,0,0,0,,,,0.0,0.0,0.0,0,False,19,,,,,,,,,,,,0
462,Philip_Billing_202,,,45,2,,0,0,1,,,,15.2,3.3,17.0,90,False,3,,,,,,,,,,,,0
346,Kyle_Walker_265,,,64,5,,0,0,0,,,,7.4,22.6,11.0,90,False,2,,,,,,,,,,,,0
28,Alex_Oxlade-Chamberlain_248,,,64,0,,0,0,0,,,,0.0,0.0,0.0,0,False,8,,,,,,,,,,,,0
7,Abdoulaye_Doucouré_390,,,59,1,,0,0,1,,,,22.2,3.1,9.0,90,True,11,,,,,,,,,,,,0
238,Håvard_Nordtveit_593,,,45,1,,0,0,2,,,,18.4,10.0,0.0,90,True,6,,,,,,,,,,,,0
331,Kelechi_Iheanacho_236,,,57,1,,0,0,1,,,,1.4,0.3,0.0,7,False,18,,,,,,,,,,,,0
254,Jairo_Riedewald_144,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
265,Jamie_Vardy_234,,,89,8,,1,0,1,,,,32.4,2.6,11.0,82,False,18,,,,,,,,,,,,0
362,Lucas_Perri_584,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
250,Jack_Simpson_32,,,38,2,,0,0,1,,,,18.8,0.0,0.0,82,True,13,,,,,,,,,,,,0
120,Chris_Mepham_580,,,45,2,,0,0,1,,,,22.6,0.2,4.0,90,True,13,,,,,,,,,,,,0
111,Charlie_Taylor_74,,,44,1,,0,0,3,,,,13.4,19.5,2.0,90,True,7,,,,,,,,,,,,0
431,Nahki_Wells_86,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,7,,,,,,,,,,,,0
208,Fousseni_Diabaté_232,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
480,Rhys_Healey_573,,,45,1,,0,0,0,,,,0.0,0.3,2.0,14,False,20,,,,,,,,,,,,0
501,Ryan_Bertrand_330,,,48,0,,0,0,3,,,,7.0,6.3,2.0,90,False,14,,,,,,,,,,,,0
310,Joshua_King_45,,,64,1,,0,0,1,,,,3.4,0.3,0.0,90,True,13,,,,,,,,,,,,0
224,Greg_Cunninghamm_467,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
203,Filip_Benkovic_501,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
221,Gonzalo_Higuaín_579,,,95,8,,1,0,1,,,,36.8,38.7,71.0,90,False,9,,,,,,,,,,,,0
493,Romelu_Lukaku_306,,,107,12,,2,0,2,,,,75.0,17.9,84.0,90,True,16,,,,,,,,,,,,0
66,Ashley_Young_293,,,57,1,,0,0,2,,,,14.6,25.4,0.0,90,True,16,,,,,,,,,,,,0
567,Tom_Ince_203,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
544,Steven_Davis_337,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
388,Martin_Dubravka_309,,,50,0,,0,0,2,,,,12.6,0.0,0.0,90,False,19,,,,,,,,,,,,0
541,Stefan_Johansen_185,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,6,,,,,,,,,,,,0
364,Lucas_Rodrigues Moura da Silva_370,,,68,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
68,Aymeric_Laporte_268,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
150,Dan_Gosling_37,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
514,Sam_McQueen_334,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
124,Claudio_Bravo_261,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
13,Adam_Masina_386,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
202,Fernando_Luiz Rosa_272,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,2,,,,,,,,,,,,0
605,Çaglar_Söyüncü_515,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,18,,,,,,,,,,,,0
106,Cenk_Tosun_177,,,64,1,,0,0,0,,,,4.0,0.1,17.0,16,True,12,,,,,,,,,,,,0
324,Jürgen_Locadia_65,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,10,,,,,,,,,,,,0
210,Fraser_Forster_329,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,14,,,,,,,,,,,,0
83,Ben_Wilmot_544,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
573,Vicente_Guaita_137,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
260,James_Milner_254,,,56,1,,0,0,0,,,,12.4,9.0,16.0,27,False,8,,,,,,,,,,,,0
590,Will_Hughes_392,,,49,2,,0,0,1,,,,8.8,7.8,4.0,90,True,11,,,,,,,,,,,,0
518,Scott_Dann_139,,,44,2,,0,0,1,,,,29.4,0.1,2.0,90,False,4,,,,,,,,,,,,0
434,Nathaniel_Clyne_241,,,44,2,,0,0,1,,,,9.4,0.5,0.0,82,True,13,,,,,,,,,,,,0
369,Luke_Amos_523,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,1,,,,,,,,,,,,0
503,Ryan_Fredericks_408,,,45,8,,0,0,0,,,,21.6,18.3,2.0,90,True,15,,,,,,,,,,,,0
158,David_Silva_271,,,85,7,,0,1,0,,,,37.0,61.5,22.0,90,False,2,,,,,,,,,,,,0
233,Harvey_Barnes_571,,,55,2,,0,0,1,,,,0.0,1.8,26.0,65,False,18,,,,,,,,,,,,0
229,Harry_Arter_33,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
186,Emiliano_Martínez_542,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,17,,,,,,,,,,,,0
98,Callum_Paterson_101,,,50,1,,0,0,0,,,,0.4,0.8,2.0,31,False,20,,,,,,,,,,,,0
85,Bernardo Mota_Veiga de Carvalho e Silva_276,,,75,3,,0,0,0,,,,6.6,20.2,54.0,90,False,2,,,,,,,,,,,,0
463,Phil_Bardsley_75,,,42,-1,,0,0,3,,,,8.6,27.5,2.0,90,True,7,,,,,,,,,,,,0
281,Joel_Coleman_598,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
418,Miguel_Britos_379,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
515,Sam_Surridge_599,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
563,Tom_Cairney_182,,,46,2,,0,0,2,,,,14.0,25.7,37.0,79,True,6,,,,,,,,,,,,0
59,Aron_Gunnarsson_102,,,44,2,,0,0,2,,,,11.4,1.5,24.0,90,False,20,,,,,,,,,,,,0
453,Patrick_van Aanholt_142,,,54,2,,0,0,1,,,,14.0,5.8,11.0,90,False,4,,,,,,,,,,,,0
292,John_Stones_262,,,52,1,,0,0,0,,,,11.8,4.8,17.0,47,False,2,,,,,,,,,,,,0
601,Yves_Bissouma_466,,,46,3,,0,0,0,,,,7.6,15.4,15.0,84,True,10,,,,,,,,,,,,0
166,Demeaco_Duhaney_601,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,3,,,,,,,,,,,,0
551,Tahith_Chong_603,,,45,1,,0,0,0,,,,0.0,0.0,0.0,1,True,16,,,,,,,,,,,,0
213,Gabriel Fernando_de Jesus_281,,,99,1,,0,0,0,,,,0.2,0.8,0.0,1,False,2,,,,,,,,,,,,0
481,Ricardo Domingos_Barbosa Pereira_221,,,54,0,,0,0,2,,,,13.0,19.4,6.0,90,False,18,,,,,,,,,,,,0
258,James_McArthur_147,,,48,1,,0,0,1,,,,2.8,4.8,22.0,19,False,4,,,,,,,,,,,,0
440,Nemanja_Matic_296,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,16,,,,,,,,,,,,0
112,Cheikhou_Kouyaté_412,,,47,5,,0,1,1,,,,28.8,22.7,1.0,90,False,4,,,,,,,,,,,,0
189,Erik_Durm_461,,,44,2,,0,0,1,,,,8.2,11.6,2.0,90,False,3,,,,,,,,,,,,0
339,Kieran_Dowell_528,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,12,,,,,,,,,,,,0
289,Joe_Tupper_576,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,4,,,,,,,,,,,,0
290,Johann Berg_Gudmundsson_76,,,55,1,,0,0,2,,,,12.0,40.9,2.0,45,True,7,,,,,,,,,,,,0
