,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_minutes
496,Beram_Kayal_56,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
408,JÃ¼rgen_Locadia_45,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
67,Reiss_Nelson_489,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
63,Riyad_Mahrez_217,,,83,1,,0,0,0,,,,4.0,3.7,17.0,20,False,1,,,,,,,,,,,,0
32,Jed_Steer_429,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
90,Kevin_Danso_532,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
117,Rob_Holding_10,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
294,Beni_Baningime_557,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
352,Anthony_Knockaert_52,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
38,Will_Hughes_370,,,54,1,,0,0,2,,,,9.2,2.8,1.0,90,False,10,,,,,,,,,,,,0
36,Johann Berg_Gudmundsson_96,,,59,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
60,Ainsley_Maitland-Niles_4,,,46,1,,0,0,3,,,,18.0,17.9,0.0,90,True,11,,,,,,,,,,,,0
89,Andriy_Yarmolenko_392,,,55,1,,0,0,0,,,,0.0,0.4,4.0,17,False,16,,,,,,,,,,,,0
210,Richard_Stearman_296,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
484,Gabriel Fernando_de Jesus_211,,,96,5,,0,1,0,,,,23.6,12.9,25.0,90,False,1,,,,,,,,,,,,0
306,Grant_Hanley_277,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
224,Birkir_Bjarnason_33,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
478,Kasper_Schmeichel_168,,,54,2,,0,0,1,,,,15.6,0.0,0.0,90,True,14,,,,,,,,,,,,0
500,Djibril_SidibÃ©_511,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
511,Matt_Doherty_401,,,60,1,,0,0,2,,,,14.2,14.5,10.0,90,True,17,,,,,,,,,,,,0
297,Ilkay_GÃ¼ndogan_222,,,52,2,,0,0,0,,,,8.8,19.6,1.0,69,False,1,,,,,,,,,,,,0
270,Rodrigo_Hernandez_443,,,54,2,,0,0,0,,,,14.4,15.8,0.0,90,False,1,,,,,,,,,,,,0
247,Oumar_Niasse_570,,,45,1,,0,0,0,,,,3.0,0.3,0.0,1,False,12,,,,,,,,,,,,0
51,Paul_Pogba_238,,,84,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
299,Ben_Godfrey_273,,,44,2,,0,0,1,,,,19.2,3.3,0.0,90,False,9,,,,,,,,,,,,0
557,Ivan_Cavaleiro_419,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
288,Lewis_Dunk_42,,,47,2,,0,0,1,,,,15.2,10.4,21.0,90,False,7,,,,,,,,,,,,0
244,Matej_Vydra_92,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
239,Christoph_Zimmermann_275,,,44,2,,0,0,1,,,,12.4,0.2,34.0,90,False,9,,,,,,,,,,,,0
286,Carlos_SÃ¡nchez_397,,,44,1,,0,0,0,,,,1.8,0.0,0.0,11,False,16,,,,,,,,,,,,0
102,Glenn_Murray_44,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
351,Andreas_Christensen_108,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
530,Antonio_RÃ¼diger_104,,,60,2,,0,0,1,,,,30.8,3.3,4.0,90,True,3,,,,,,,,,,,,0
168,Jefferson_Lerma_82,,,48,8,,0,1,0,,,,28.8,22.3,0.0,90,False,6,,,,,,,,,,,,0
127,Teemu_Pukki_278,,,66,9,,1,0,1,,,,37.0,12.7,48.0,90,False,9,,,,,,,,,,,,0
513,Sam_Woods_578,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,4,,,,,,,,,,,,0
85,Oliver_Norwood_302,,,49,2,,0,0,0,,,,15.6,25.0,0.0,85,True,2,,,,,,,,,,,,0
276,Pablo_Zabaleta_379,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
419,RaÃºl_JimÃ©nez_409,,,75,5,,0,1,2,,,,22.4,17.4,35.0,90,True,17,,,,,,,,,,,,0
368,Dejan_Lovren_186,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
200,David_Luiz Moreira Marinho_106,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
318,Aymeric_Laporte_202,,,63,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
143,Ryan_Fraser_75,,,69,3,,0,0,0,,,,14.8,13.3,37.0,90,False,6,,,,,,,,,,,,0
255,Joe_Hart_95,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
548,Martin_Kelly_128,,,43,2,,0,0,1,,,,28.6,42.3,4.0,90,True,4,,,,,,,,,,,,0
186,Jean-Philippe_Gbamin_497,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
129,Kayne_Ramsay_311,,,39,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
312,Calum_Chambers_467,,,44,1,,0,0,3,,,,23.8,0.2,0.0,90,True,11,,,,,,,,,,,,0
332,Andy_King_480,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
68,Mark_Travers_74,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
423,Jonny_Evans_162,,,52,2,,0,0,1,,,,15.2,1.5,0.0,90,True,14,,,,,,,,,,,,0
92,Tyreke_Johnson_326,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
267,Daniel_Amartey_178,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
396,Danny_Welbeck_512,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
252,Alexandre_Lacazette_12,,,93,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
560,Erik_Lamela_346,,,57,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
516,Hugo_Lloris_340,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
450,Aaron_Connolly_534,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
40,Daryl_Janmaat_359,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
146,Jordan_Ayew_468,,,51,2,,0,0,1,,,,7.8,15.2,1.0,90,True,4,,,,,,,,,,,,0
439,Shane_Duffy_37,,,48,1,,0,0,0,,,,0.2,0.0,0.0,5,False,7,,,,,,,,,,,,0
536,Jonas_LÃ¶ssl_479,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
242,David_de Gea_235,,,55,3,,0,0,1,,,,15.6,0.0,0.0,90,True,8,,,,,,,,,,,,0
238,Ryan_Fredericks_380,,,45,6,,0,0,0,,,,20.0,14.3,0.0,90,False,16,,,,,,,,,,,,0
106,Jay_Rodriguez_451,,,57,1,,0,0,0,,,,2.0,1.5,0.0,5,True,13,,,,,,,,,,,,0
459,Scott_Dann_127,,,43,2,,0,0,1,,,,9.8,0.2,0.0,90,True,4,,,,,,,,,,,,0
123,Roberto_Jimenez Gago_450,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
17,Dimitri_Foulquier_542,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
233,Ashley_Westwood_101,,,54,8,,0,1,0,,,,29.4,26.6,4.0,90,True,13,,,,,,,,,,,,0
214,Steven_Alzate_537,,,45,1,,0,0,0,,,,0.2,0.3,2.0,6,False,7,,,,,,,,,,,,0
169,Jordan_Pickford_148,,,54,5,,0,0,1,,,,38.0,0.0,0.0,90,False,12,,,,,,,,,,,,0
211,Rachid_Ghezzal_173,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
209,SÃ©bastien_Haller_457,,,70,9,,1,0,0,,,,44.8,11.8,63.0,78,False,16,,,,,,,,,,,,0
317,Nick_Pope_93,,,47,6,,0,0,0,,,,1.6,0.0,0.0,90,True,13,,,,,,,,,,,,0
497,Lucas_Digne_141,,,57,1,,0,0,0,,,,2.6,18.6,0.0,24,False,12,,,,,,,,,,,,0
320,Steve_Cook_58,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
277,Eric_Bailly_228,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
507,Ethan_Ampadu_121,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
416,Christian_Fuchs_163,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
97,Wesley_Hoedt_485,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
170,Harry_Winks_347,,,53,1,,0,0,0,,,,3.0,0.0,0.0,1,False,20,,,,,,,,,,,,0
183,Michael_Obafemi_314,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
415,Florin_Andone_46,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
207,Callum_Slattery_327,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
124,Mihai-Alexandru_Dobre_574,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
275,Nicolas_PÃ©pÃ©_488,,,91,2,,0,0,3,,,,5.8,12.9,3.0,90,True,11,,,,,,,,,,,,0
222,Mario_Vrancic_282,,,62,1,,0,0,0,,,,0.2,0.1,0.0,1,False,9,,,,,,,,,,,,0
346,JosÃ© Ãngel_EsmorÃ­s Tasende_440,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
134,Wilfred_Ndidi_176,,,50,4,,0,0,1,,,,15.2,12.5,10.0,90,True,14,,,,,,,,,,,,0
463,Emerson_Palmieri dos Santos_107,,,55,2,,0,0,1,,,,15.0,5.5,67.0,90,True,3,,,,,,,,,,,,0
394,Arnaut_Danjuma Groeneveld_492,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
65,Craig_Dawson_439,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
258,Davinson_SÃ¡nchez_333,,,53,1,,0,0,1,,,,33.0,0.1,2.0,90,False,20,,,,,,,,,,,,0
140,James_Milner_200,,,53,2,,0,0,0,,,,9.2,18.8,3.0,90,True,18,,,,,,,,,,,,0
172,James_Chester_23,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
468,David_McGoldrick_303,,,54,5,,0,1,0,,,,24.2,15.1,72.0,89,True,2,,,,,,,,,,,,0
158,Leander_Dendoncker_420,,,44,1,,0,0,2,,,,13.0,1.3,4.0,90,True,17,,,,,,,,,,,,0
480,Heung-Min_Son_342,,,100,2,,0,0,1,,,,7.0,3.3,19.0,90,False,20,,,,,,,,,,,,0
236,Kieran_Tierney_515,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
345,Kelechi_Iheanacho_167,,,57,1,,0,0,1,,,,1.6,2.0,13.0,38,True,14,,,,,,,,,,,,0
543,Maximillian_Aarons_274,,,44,2,,0,0,1,,,,27.8,15.8,2.0,90,False,9,,,,,,,,,,,,0
10,Keinan_Davis_34,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
119,Callum_Robinson_453,,,51,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
197,Mesut_Ãzil_15,,,72,1,,0,0,3,,,,3.4,13.8,2.0,58,True,11,,,,,,,,,,,,0
343,Pablo_Fornals_399,,,60,6,,0,1,0,,,,29.0,32.8,37.0,90,False,16,,,,,,,,,,,,0
57,Jetro_Willems_498,,,47,2,,0,0,1,,,,3.0,2.0,0.0,70,False,5,,,,,,,,,,,,0
33,Jamaal_Lascelles_258,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
404,Mahmoud Ahmed_Ibrahim Hassan_465,,,52,1,,0,0,0,,,,0.2,0.0,0.0,10,False,15,,,,,,,,,,,,0
495,Jack_Wilshere_394,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
354,AdriÃ¡n_San Miguel del Castillo_526,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
104,Leighton_Baines_145,,,49,5,,0,1,1,,,,9.8,2.3,1.0,65,False,12,,,,,,,,,,,,0
99,Jan_Vertonghen_330,,,52,10,,1,0,1,,,,60.0,0.6,17.0,90,False,20,,,,,,,,,,,,0
558,Bukayo_Saka_541,,,45,1,,0,0,0,,,,8.0,1.1,2.0,50,True,11,,,,,,,,,,,,0
334,Ken_Sema_372,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
94,Ãaglar_SÃ¶yÃ¼ncÃ¼_164,,,51,3,,0,0,1,,,,30.6,1.3,19.0,90,True,14,,,,,,,,,,,,0
196,Nacho_Monreal_6,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
52,Muhamed_BeÅ¡iÄ_522,,,44,1,,0,0,0,,,,0.4,0.7,0.0,4,True,2,,,,,,,,,,,,0
45,JosÃ©_Holebas_353,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
137,Bailey_Peacock-Farrell_495,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
514,Asmir_Begovic_72,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
454,Luka_Milivojevic_134,,,67,2,,0,0,1,,,,10.4,15.8,0.0,90,True,4,,,,,,,,,,,,0
486,Gylfi_Sigurdsson_151,,,74,0,,0,0,0,,,,0.0,0.0,0.0,0,False,12,,,,,,,,,,,,0
194,David_Button_48,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
35,VÃ­ctor_Camarasa_510,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,True,4,,,,,,,,,,,,0
355,Angus_Gunn_319,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
103,Manuel_Lanzini_391,,,62,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
167,Luke_Freeman_441,,,51,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
465,Mateo_Kovacic_432,,,53,0,,0,0,1,,,,5.4,5.8,7.0,25,True,3,,,,,,,,,,,,0
574,Aaron_Mooy_516,,,48,2,,0,0,1,,,,6.4,21.0,7.0,90,False,7,,,,,,,,,,,,0
538,N'Golo_KantÃ©_119,,,50,2,,0,0,1,,,,7.4,16.8,0.0,90,True,3,,,,,,,,,,,,0
417,Lovre_Kalinic_474,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
341,Marvelous_Nakamba_491,,,44,2,,0,0,2,,,,11.4,2.7,1.0,90,False,15,,,,,,,,,,,,0
39,Victor_LindelÃ¶f_225,,,53,-1,,0,0,1,,,,1.2,10.8,4.0,90,True,8,,,,,,,,,,,,0
133,Phil_Jones_231,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
162,Chris_Smalling_223,,,53,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
160,Mohamed_Elneny_20,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
204,Phil_Foden_220,,,51,4,,0,1,0,,,,25.8,23.6,22.0,55,False,1,,,,,,,,,,,,0
562,Bernard_AnÃ­cio Caldeira Duarte_152,,,64,3,,0,0,0,,,,9.0,14.0,3.0,70,False,12,,,,,,,,,,,,0
302,Pierre-Emile_HÃ¸jbjerg_325,,,48,1,,0,0,1,,,,8.0,32.4,11.0,90,True,19,,,,,,,,,,,,0
443,Michy_Batshuayi_461,,,66,1,,0,0,1,,,,0.2,1.3,2.0,12,True,3,,,,,,,,,,,,0
442,Jacob_Murphy_483,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
87,Patrick_van Aanholt_123,,,55,0,,0,0,0,,,,0.0,0.0,0.0,0,True,4,,,,,,,,,,,,0
356,Onel_HernÃ¡ndez_284,,,53,1,,0,0,0,,,,3.0,10.3,2.0,5,False,9,,,,,,,,,,,,0
449,Mohamed_Salah_191,,,122,16,,2,0,0,,,,69.8,3.9,125.0,90,True,18,,,,,,,,,,,,0
205,Pierre-Emerick_Aubameyang_11,,,108,2,,0,0,3,,,,0.0,0.3,5.0,90,True,11,,,,,,,,,,,,0
8,Adam_Smith_63,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
235,Issa_Diop_381,,,45,1,,0,0,0,,,,4.0,0.0,0.0,2,False,16,,,,,,,,,,,,0
537,Robert_Elliot_573,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
393,Dwight_Gayle_554,,,50,1,,0,0,0,,,,0.0,0.4,7.0,19,False,5,,,,,,,,,,,,0
269,Marco_Stiepermann_285,,,52,1,,0,0,0,,,,5.4,0.7,9.0,4,False,9,,,,,,,,,,,,0
138,Jamal_Lewis_276,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
472,Lucas_Rodrigues Moura da Silva_345,,,70,8,,1,0,1,,,,51.2,47.3,43.0,88,False,20,,,,,,,,,,,,0
539,Paulo_Gazzaniga_341,,,46,3,,0,0,1,,,,29.6,0.0,0.0,90,False,20,,,,,,,,,,,,0
41,Eric_Garcia_544,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,1,,,,,,,,,,,,0
145,Giovani_Lo Celso_523,,,73,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
429,Ayotomiwa_Dele-Bashiru_563,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
362,Jose Luis_Mato SanmartÃ­n_261,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
46,Tom_Heaton_94,,,45,1,,0,0,2,,,,11.8,0.0,0.0,90,False,15,,,,,,,,,,,,0
494,Ciaran_Clark_259,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
456,Philip_Billing_476,,,50,3,,0,0,0,,,,15.8,2.1,2.0,90,False,6,,,,,,,,,,,,0
426,Henri_Lansbury_35,,,44,2,,0,0,1,,,,0.4,2.0,0.0,65,False,15,,,,,,,,,,,,0
453,Billy_Gilmour_533,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
316,Andrew_Surman_80,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
385,Solomon_March_55,,,46,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
461,Jack_O'Connell_293,,,46,6,,0,0,0,,,,19.6,2.3,6.0,90,True,2,,,,,,,,,,,,0
0,Brandon_Austin_558,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
25,James_Garner_250,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
159,Jesse_Lingard_241,,,63,2,,0,0,1,,,,0.0,32.3,8.0,64,True,8,,,,,,,,,,,,0
521,Dominic_Calvert-Lewin_147,,,57,2,,0,0,1,,,,4.0,3.1,14.0,90,False,12,,,,,,,,,,,,0
274,Timm_Klose_272,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,9,,,,,,,,,,,,0
280,Adrian_Mariappa_356,,,42,1,,0,0,2,,,,10.0,0.3,0.0,90,False,10,,,,,,,,,,,,0
321,Jack_Stacey_446,,,43,6,,0,0,0,,,,24.4,0.9,4.0,90,False,6,,,,,,,,,,,,0
367,Jake_Eastwood_299,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
364,Ben_Foster_366,,,48,2,,0,0,2,,,,33.6,0.0,0.0,90,False,10,,,,,,,,,,,,0
311,JesÃºs_Vallejo LÃ¡zaro_473,,,47,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
379,Kenny_McLean_286,,,49,2,,0,0,1,,,,15.8,5.7,0.0,90,False,9,,,,,,,,,,,,0
73,Neil_Taylor_24,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
535,Emil_Krafth_519,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
292,Jack_Stephens_308,,,43,2,,0,0,1,,,,20.4,4.0,8.0,90,True,19,,,,,,,,,,,,0
43,James_Tarkowski_84,,,51,6,,0,0,0,,,,25.8,0.1,7.0,90,True,13,,,,,,,,,,,,0
328,Neco_Williams_575,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
228,Mark_Duffy_300,,,52,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
492,Isaac_Success Ajayi_365,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
95,Lloyd_Kelly_64,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,6,,,,,,,,,,,,0
330,Anthony_Martial_239,,,76,2,,0,0,1,,,,7.0,13.5,10.0,90,True,8,,,,,,,,,,,,0
161,Patrick_Cutrone_487,,,56,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
7,Harry_Lewis_548,,,40,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
554,HÃ©lder_Costa_418,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
323,Serge_Aurier_336,,,50,2,,0,0,1,,,,19.6,1.4,2.0,90,False,20,,,,,,,,,,,,0
265,Jeff_Hendrick_100,,,54,3,,0,0,0,,,,8.0,1.4,2.0,90,True,13,,,,,,,,,,,,0
72,Albian_Ajeti_514,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,16,,,,,,,,,,,,0
101,Toby_Alderweireld_331,,,54,1,,0,0,1,,,,28.6,0.2,2.0,90,False,20,,,,,,,,,,,,0
481,Luke_Cundle_567,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,17,,,,,,,,,,,,0
202,Pascal_GroÃ_49,,,64,8,,0,1,1,,,,27.6,59.3,11.0,90,False,7,,,,,,,,,,,,0
234,Alex_Oxlade-Chamberlain_193,,,62,1,,0,0,0,,,,0.6,0.8,0.0,20,True,18,,,,,,,,,,,,0
48,Joseph_Willock_490,,,48,1,,0,0,0,,,,0.0,0.3,0.0,9,True,11,,,,,,,,,,,,0
520,Adam_Masina_355,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,False,10,,,,,,,,,,,,0
457,Kieron_Freeman_292,,,42,0,,0,0,0,,,,0.0,0.0,0.0,0,True,2,,,,,,,,,,,,0
282,Moussa_Djenepo_438,,,52,2,,0,0,1,,,,11.6,25.8,5.0,90,True,19,,,,,,,,,,,,0
5,Willy_Caballero_112,,,48,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
466,Matthew_Longstaff_540,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
381,Che_Adams_437,,,54,1,,0,0,0,,,,0.0,0.0,0.0,3,True,19,,,,,,,,,,,,0
71,FrÃ©dÃ©ric_Guilbert_458,,,44,1,,0,0,2,,,,26.2,1.6,0.0,90,False,15,,,,,,,,,,,,0
191,Alex_Iwobi_17,,,56,2,,0,0,1,,,,13.0,3.1,21.0,90,False,12,,,,,,,,,,,,0
108,Curtis_Jones_569,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,18,,,,,,,,,,,,0
546,Andy_Carroll_520,,,54,1,,0,0,1,,,,0.0,17.5,12.0,90,False,5,,,,,,,,,,,,0
421,Ashley_Young_224,,,54,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
568,Matteo_Darmian_230,,,49,0,,0,0,0,,,,0.0,0.0,0.0,0,True,8,,,,,,,,,,,,0
550,Sam_Gallagher_316,,,45,0,,0,0,0,,,,0.0,0.0,0.0,0,True,19,,,,,,,,,,,,0
303,Ruben_Loftus-Cheek_115,,,63,0,,0,0,0,,,,0.0,0.0,0.0,0,True,3,,,,,,,,,,,,0
24,Alex_McCarthy_318,,,43,3,,0,0,1,,,,27.0,0.0,0.0,90,True,19,,,,,,,,,,,,0
553,Adama_TraorÃ©_417,,,52,10,,1,0,2,,,,51.2,18.8,57.0,90,True,17,,,,,,,,,,,,0
153,JosÃ© Ignacio_Peleteiro Romallo_36,,,58,0,,0,0,0,,,,0.0,0.0,0.0,0,False,15,,,,,,,,,,,,0
243,Callum_Hudson-Odoi_116,,,55,1,,0,0,1,,,,0.0,10.6,4.0,25,True,3,,,,,,,,,,,,0
26,Leon_Balogun_40,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,7,,,,,,,,,,,,0
253,Matthew_Lowton_85,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,True,13,,,,,,,,,,,,0
136,Hamza_Choudhury_180,,,43,0,,0,0,0,,,,0.0,0.0,0.0,0,True,14,,,,,,,,,,,,0
131,Roberto_Firmino_187,,,93,2,,0,0,0,,,,20.6,13.1,38.0,87,True,18,,,,,,,,,,,,0
88,Yoshinori_Muto_260,,,52,1,,0,0,0,,,,4.2,0.8,0.0,10,False,5,,,,,,,,,,,,0
300,Laurent_Koscielny_7,,,50,0,,0,0,0,,,,0.0,0.0,0.0,0,True,11,,,,,,,,,,,,0
9,Karl_Darlow_263,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,5,,,,,,,,,,,,0
493,Troy_Parrott_509,,,44,0,,0,0,0,,,,0.0,0.0,0.0,0,False,20,,,,,,,,,,,,0
