assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,clean_sheets_per_90,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,expected_assists,expected_assists_per_90,expected_goal_involvements,expected_goal_involvements_per_90,expected_goals,expected_goals_conceded,expected_goals_conceded_per_90,expected_goals_per_90,first_name,form,form_rank,form_rank_type,goals_conceded,goals_conceded_per_90,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,now_cost_rank,now_cost_rank_type,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,points_per_game_rank,points_per_game_rank_type,red_cards,saves,saves_per_90,second_name,selected_by_percent,selected_rank,selected_rank_type,special,squad_number,starts,starts_per_90,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,10,None,None,0,0.0,210156,None,,-1,1,-1,1,2.5,237,26,None,,0,4,1.0,1.5,1,0.03,0.08,0.15,0.41,0.12,0.59,1.61,0.33,Taiwo,1.0,259,28,1,2.73,0,3.1,225,23,424,False,7.8,252,20,33,,None,59,90,27,0,0,None,0,,210156.jpg,1.0,303,32,0,0,0.0,Awoniyi,0.7,221,36,False,None,0,0.0,a,16,17,21.0,93,22,2,7727,2219,33785,13017,0.2,0.3,Awoniyi,0
0,0,13,None,None,0,0.0,90585,None,,0,0,0,0,0.2,309,101,None,,0,2,1.5,2.0,1,0.00,0.0,0.07,0.07,0.07,1.22,1.21,0.07,Willy,1.5,168,51,1,0.99,0,4.9,151,44,425,False,32.0,115,42,91,,None,45,350,57,0,0,None,0,,90585.jpg,1.5,174,52,0,0,0.0,Boly,0.3,321,118,False,None,1,0.99,a,16,17,17.0,105,18,3,3677,699,4624,2460,0.3,0.7,Boly,0
0,0,0,None,None,0,0,245830,None,,0,0,0,0,0.0,458,181,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Josh,0.0,467,181,0,0,0,0.0,468,180,426,False,0.0,460,173,0,,None,45,423,225,0,0,None,0,,245830.jpg,0.0,467,181,0,0,0,Bowler,0.1,488,186,False,None,0,0,a,16,17,0.0,417,157,0,935,498,1491,682,0.0,0.0,Bowler,0
0,0,0,None,None,0,0,475123,None,,0,0,-1,1,0.0,406,37,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Carlos Miguel,0.0,423,55,0,0,0,0.0,425,55,427,False,0.0,417,55,0,,None,44,542,38,0,0,None,0,,475123.jpg,0.0,423,55,0,0,0,dos Santos Pereira,0.3,315,46,False,None,0,0,a,16,17,0.0,351,35,0,1551,1023,10308,3144,0.0,0.0,C.Miguel,0
0,0,0,None,None,0,0,569014,None,,0,0,0,0,0.0,518,226,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Eric,0.0,525,226,0,0,0,0.0,526,225,428,False,0.0,518,218,0,,None,45,508,276,0,0,None,0,,569014.jpg,0.0,525,226,0,0,0,da Silva Moreira,0.1,487,185,False,None,0,0,a,16,17,0.0,487,204,0,725,329,1429,697,0.0,0.0,Da Silva Moreira,0
0,0,1,0,0,0,0.0,513046,None,,0,0,-1,1,0.1,316,174,None,,0,3,0.0,0.0,0,0.00,0.0,0.00,0.0,0.00,0.28,1.8,0.0,Danilo,0.5,302,152,0,0.0,0,0.0,553,242,429,False,0.0,546,236,14,Ankle injury - Unknown return date,2024-08-17T20:00:06.172553Z,49,327,212,0,0,None,0,,513046.jpg,1.0,263,133,0,0,0.0,dos Santos de Oliveira,0.0,557,240,False,None,1,6.43,i,16,17,0.0,518,223,1,194,67,3277,685,0.1,0.2,Danilo,0
0,0,0,None,None,0,0,230251,None,,0,0,0,0,0.0,564,48,None,,0,4,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Emmanuel,0.0,566,50,0,0,0,0.0,567,49,430,False,0.0,560,48,0,,None,50,234,48,0,0,None,0,,230251.jpg,0.0,566,50,0,0,0,Dennis,0.2,340,51,False,None,0,0,a,16,17,0.0,544,46,0,3496,1714,7071,3095,0.0,0.0,Dennis,0
0,0,0,None,None,0,0.0,250199,None,,-1,1,-1,1,15.9,121,85,None,,0,3,0.5,1.0,0,0.09,0.16,0.21,0.37,0.12,0.67,1.18,0.21,Nicolás,0.5,297,147,1,1.76,0,3.2,217,106,431,False,10.8,225,101,51,,None,49,315,204,0,0,None,0,,250199.jpg,0.5,328,171,0,0,0.0,Domínguez,0.0,554,238,False,None,0,0.0,a,16,17,5.0,182,106,1,176,80,857,387,0.1,0.2,Dominguez,1
0,0,24,100,75,1,0.63,449434,1,,-1,1,-1,1,65.8,20,18,None,,0,3,2.0,1.9,3,0.40,0.25,0.64,0.4,0.24,0.69,0.43,0.15,Anthony,2.0,153,80,0,0.0,0,13.2,34,22,432,False,27.4,138,56,143,,2024-08-17T20:30:06.384998Z,54,170,106,0,0,None,0,,449434.jpg,2.0,158,83,0,0,0.0,Elanga,1.6,156,53,False,None,2,1.26,a,16,17,38.0,46,27,4,8572,6688,73655,18881,0.4,0.7,Elanga,0
0,2,43,None,None,1,0.5,222531,5,,0,0,0,0,75.5,13,11,1,,0,3,6.0,6.5,10,0.09,0.04,0.66,0.32,0.57,1.36,0.68,0.28,Morgan,6.0,34,17,1,0.5,1,20.3,11,9,433,False,58.6,25,13,180,,None,65,50,31,0,0,1,0,,222531.jpg,6.0,38,19,0,0,0.0,Gibbs-White,4.7,82,27,False,None,2,1.0,a,16,17,69.0,11,8,12,81161,66740,81464,34775,0.9,1.8,Gibbs-White,0
0,0,37,None,None,2,1.12,209046,4,,0,0,0,0,95.6,3,3,None,,0,3,3.0,3.5,3,0.54,0.3,0.65,0.36,0.11,0.77,0.43,0.06,Callum,3.0,106,41,0,0.0,0,17.8,15,13,434,False,33.2,108,43,161,,None,55,120,73,0,0,None,0,,209046.jpg,3.0,106,41,0,0,0.0,Hudson-Odoi,3.1,106,35,False,None,2,1.12,a,16,17,49.0,29,15,6,32612,11866,65300,40110,0.5,1.1,Hudson-Odoi,0
0,0,0,None,None,0,0,244930,None,,0,0,0,0,0.0,457,180,None,,0,3,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Alex,0.0,466,180,0,0,0,0.0,467,179,435,False,0.0,459,172,0,,None,45,421,224,0,0,None,0,,244930.jpg,0.0,466,180,0,0,0,Mighten,0.0,524,213,False,None,0,0,a,16,17,0.0,415,156,0,651,349,1001,462,0.0,0.0,Mighten,0
0,1,42,None,None,1,0.5,575476,None,,0,0,0,0,11.8,163,40,None,,0,2,4.5,5.0,7,0.11,0.06,0.11,0.06,0.00,1.36,0.68,0.0,Murillo,4.5,56,15,1,0.5,0,4.5,167,56,436,False,28.8,130,49,180,,None,45,512,131,0,0,None,0,,575476.jpg,4.5,60,17,0,0,0.0,Santiago Costa dos Santos,0.6,241,87,False,None,2,1.0,a,16,17,4.0,198,59,9,10062,8057,6271,3112,1.0,2.0,Murillo,0
0,0,34,None,None,1,0.5,215136,None,,0,0,0,0,37.2,51,5,3,,0,2,3.5,4.0,6,0.15,0.08,0.46,0.24,0.31,1.36,0.68,0.16,Neco,3.5,86,30,1,0.5,0,11.1,52,7,437,False,41.4,63,14,180,,None,45,395,85,0,0,None,0,,215136.jpg,3.5,89,32,0,0,0.0,Williams,0.6,242,88,False,None,2,1.0,a,16,17,32.0,56,7,7,10666,7632,6753,3149,0.8,1.6,N.Williams,1
0,0,0,0,0,0,0,204822,None,,0,0,0,0,0.0,441,176,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Omar,0.0,451,174,0,0,0,0.0,452,177,438,False,0.0,444,177,0,Loaned to Rio Ave,2024-08-22T11:19:23.101534Z,45,387,79,0,0,None,0,,204822.jpg,0.0,451,174,0,0,0,Richards,0.0,533,183,False,None,0,0,u,16,17,0.0,394,157,0,33,0,2465,1024,0.0,0.0,O.Richards,0
0,0,0,0,0,0,0,243345,None,,0,0,0,0,0.0,566,254,None,,0,3,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Lewis,0.0,568,253,0,0,0,0.0,569,253,439,False,0.0,562,247,0,On loan to Los Angeles Football Club for the rest of the season,2024-08-01T07:01:57.624673Z,50,238,154,0,0,None,0,,243345.jpg,0.0,568,253,0,0,0,O'Brien,0.0,625,282,False,None,0,0,u,16,17,0.0,546,240,0,0,0,69,14,0.0,0.0,O'Brien,0
0,0,0,None,None,0,0,466404,None,,0,0,0,0,0.0,477,189,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Andrew,0.0,485,186,0,0,0,0.0,486,189,440,False,0.0,478,189,0,,None,45,450,117,0,0,None,0,,466404.jpg,0.0,485,186,0,0,0,Omobamidele,0.1,482,175,False,None,0,0,a,16,17,0.0,439,178,0,69,33,1508,544,0.0,0.0,Omobamidele,0
0,0,0,0,0,0,0,209035,None,,0,0,0,0,0.0,343,118,None,,0,2,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Jonathan,0.0,359,114,0,0,0,0.0,363,119,441,False,0.0,355,119,0,On a season long loan to Rio Ave,2024-07-18T09:44:17.568948Z,40,578,171,0,0,None,0,,209035.jpg,0.0,359,114,0,0,0,Panzo,0.0,623,205,False,None,0,0,u,16,17,0.0,284,90,0,0,0,61,17,0.0,0.0,Panzo,0
0,0,22,None,None,1,0.58,210462,None,,0,0,0,0,4.6,199,120,None,,0,3,2.0,2.5,2,0.05,0.03,0.07,0.04,0.02,1.36,0.79,0.01,Ibrahim,2.0,135,65,1,0.58,0,4.4,173,87,442,False,24.4,157,66,155,,None,45,391,220,0,0,None,0,,210462.jpg,2.0,137,66,0,0,0.0,Sangaré,2.6,120,40,False,None,2,1.16,a,16,17,15.0,113,68,4,80729,44301,43022,25919,0.4,0.9,Sangaré,1
0,0,34,None,None,1,0.5,85633,None,,0,0,0,0,0.0,420,44,None,,0,1,4.5,5.0,6,0.00,0.0,0.00,0.0,0.00,1.36,0.68,0.0,Matz,4.5,54,6,1,0.5,0,2.9,227,17,443,False,28.8,129,17,180,,None,45,348,17,0,0,None,0,,85633.jpg,4.5,58,6,0,4,2.0,Sels,1.6,161,23,False,None,2,1.0,a,16,17,0.0,369,42,9,54873,40123,21607,13761,1.0,2.0,Sels,0
0,0,0,None,None,0,0.0,114241,3,,0,0,0,0,3.0,224,67,None,,0,2,0.5,1.0,0,0.01,0.02,0.03,0.07,0.02,0.67,1.68,0.05,Harry,0.5,279,91,1,2.5,0,1.9,262,87,444,False,9.6,237,92,36,,None,45,363,64,0,0,None,0,,114241.jpg,1.0,231,76,0,0,0.0,Toffolo,0.1,469,171,False,None,0,0.0,a,16,17,6.0,167,41,1,158,47,1545,711,0.1,0.2,Toffolo,0
0,0,0,None,None,0,0,224068,None,,0,0,0,0,0.0,348,19,None,,0,1,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Matt,0.0,364,37,0,0,0,0.0,368,38,445,False,0.0,360,38,0,,None,40,585,55,0,0,None,0,,224068.jpg,0.0,364,37,0,0,0,Turner,18.3,17,2,False,None,0,0,a,16,17,0.0,290,17,0,74772,42979,127535,70123,0.0,0.0,Turner,0
0,0,0,None,None,0,0,201440,None,,0,0,0,0,0.0,439,37,None,,0,4,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Hwang,0.0,449,39,0,0,0,0.0,450,38,446,False,0.0,442,37,0,,None,45,385,64,0,0,None,0,,201440.jpg,0.0,449,39,0,0,0,Ui-jo,1.9,146,23,False,None,0,0,a,16,17,0.0,392,35,0,61020,38193,35170,19089,0.0,0.0,Ui-jo,0
0,3,35,None,None,2,1.24,60689,None,,0,0,1,-1,22.6,90,8,None,,0,4,5.0,5.5,1,0.11,0.07,1.06,0.66,0.95,0.77,0.48,0.59,Chris,5.0,49,8,0,0.0,1,12.2,44,8,447,False,38.4,80,11,145,,None,61,72,20,0,0,None,0,,60689.jpg,5.0,53,8,0,0,0.0,Wood,7.9,55,9,False,None,2,1.24,a,16,17,61.0,17,5,10,332768,57367,120433,84224,0.8,1.6,Wood,1
0,0,0,0,None,0,0,208912,None,,0,0,0,0,0.0,443,178,None,,0,2,0.0,0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,453,176,0,0,0,0.0,454,179,448,False,0.0,446,179,0,Transferred to Burnley,2024-08-26T10:09:19.430328Z,45,389,81,0,0,None,0,,208912.jpg,0.0,453,176,0,0,0,Worrall,0.1,500,177,False,None,0,0,u,16,17,0.0,396,159,0,71,23,1754,792,0.0,0.0,Worrall,0
1,2,37,None,None,0,0.0,204968,None,,0,0,0,0,27.6,76,61,None,,0,3,4.0,4.5,1,0.03,0.03,0.29,0.27,0.26,0.94,0.85,0.24,Ryan,4.0,74,34,1,0.91,0,8.2,78,54,449,False,17.4,192,79,99,,None,50,215,137,0,0,None,0,,204968.jpg,4.0,77,35,0,0,0.0,Yates,0.3,307,102,False,None,0,0.0,a,16,17,37.0,47,28,8,23312,2295,10273,5991,0.8,1.6,Yates,0
0,0,16,None,None,1,1.0,227444,None,,0,0,0,0,10.8,171,46,None,,0,2,3.0,3.5,6,0.01,0.01,0.99,0.99,0.98,0.14,0.14,0.98,Nikola,3.0,101,37,0,0.0,0,4.1,188,62,573,False,11.2,223,87,90,,None,45,405,94,0,0,None,0,,227444.jpg,6.0,27,6,0,0,0.0,Milenković,0.2,350,126,False,None,1,1.0,a,16,17,19.0,98,17,6,2517,2283,3334,817,0.7,1.3,Milenković,0
0,0,3,None,None,0,0.0,510500,None,,0,0,0,0,0.0,616,277,None,,0,3,0.5,1.0,1,0.00,0.0,0.00,0.0,0.00,0.00,0.0,0.0,João Pedro,0.5,328,170,0,0.0,0,0.2,327,168,596,False,2.2,297,147,1,,None,60,85,54,0,0,None,0,,510500.jpg,1.0,309,164,0,0,0.0,Ferreira Silva,0.1,437,159,False,None,0,0.0,a,16,17,0.0,612,274,1,1711,648,5064,1444,0.1,0.2,Jota Silva,0
0,0,0,None,None,0,0,502222,None,,0,0,0,0,0.0,610,274,None,,0,3,2.0,2.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ramón,0.0,607,274,0,0,0,0.0,610,274,620,False,0.0,610,273,0,,None,55,137,80,0,0,None,0,,502222.jpg,0.0,607,274,0,0,0,Sosa,0.0,596,261,False,None,0,0,a,16,17,0.0,602,269,0,227,114,113,94,0.0,0.0,Sosa,0
0,0,7,None,None,0,0.0,433979,None,,0,0,0,0,0.6,292,32,None,,0,4,0.5,0.5,1,0.02,0.05,0.21,0.51,0.19,0.31,0.75,0.46,Cameron,1.0,245,24,0,0.0,0,2.4,245,25,27,False,1.2,313,31,37,,None,50,247,51,0,0,None,0,,433979.jpg,1.0,278,26,0,0,0.0,Archer,1.4,171,30,False,None,0,0.0,a,17,20,22.0,87,21,2,34515,20971,31830,17123,0.2,0.4,Archer,0
0,0,0,None,None,0,0,503714,None,,0,0,0,0,0.0,499,210,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Lesley,0.0,506,210,0,0,0,0.0,507,209,188,False,0.0,499,202,0,,None,45,481,257,0,0,None,0,,503714.jpg,0.0,506,210,0,0,0,Ugochukwu,0.4,292,95,False,None,0,0,a,17,20,0.0,464,186,0,9114,4242,7703,3919,0.0,0.0,Ugochukwu,0
0,0,4,None,None,0,0.0,502697,None,,-1,1,-1,1,15.9,122,86,None,,0,3,0.0,0.0,0,0.03,0.3,0.10,1.0,0.07,0.00,0.0,0.7,Carlos,0.5,301,151,0,0.0,0,4.3,179,90,450,False,8.4,247,116,9,,None,49,325,211,0,0,2,0,,502697.jpg,1.0,262,132,0,0,0.0,Alcaraz Durán,0.1,454,164,False,None,0,0.0,a,17,20,19.0,99,59,1,932,345,2962,1553,0.1,0.2,Alcaraz,0
0,0,4,None,None,0,0.0,499724,None,,0,0,0,0,15.0,136,92,None,,0,3,0.0,0.0,0,0.13,1.3,0.15,1.5,0.02,0.00,0.0,0.2,Samuel,0.5,287,140,0,0.0,0,2.5,240,116,451,False,4.0,272,131,9,,None,45,480,256,0,0,None,0,,499724.jpg,1.0,240,117,0,0,0.0,Amo-Ameyaw,0.1,420,150,False,None,0,0.0,a,17,20,6.0,171,97,1,3643,1189,2708,1428,0.1,0.2,Amo-Ameyaw,0
0,0,28,None,None,0,0.0,193204,None,,0,0,0,0,34.1,58,49,None,,0,3,1.5,1.5,2,0.47,0.29,0.52,0.32,0.05,2.51,1.57,0.03,Joe,2.0,143,70,2,1.25,0,7.3,91,63,452,False,23.8,162,68,144,,None,50,205,130,0,0,None,0,,193204.jpg,2.0,148,73,0,0,0.0,Aribo,0.1,491,189,False,None,2,1.25,a,17,20,15.0,114,69,4,1523,419,1409,670,0.4,0.8,Aribo,0
0,0,6,None,None,0,0.0,155511,None,,0,0,0,0,15.8,123,12,None,,0,4,1.0,1.0,1,0.09,0.05,0.82,0.46,0.73,2.39,1.34,0.41,Adam,1.5,200,20,2,1.12,0,7.2,94,16,453,False,10.0,229,18,160,,None,55,110,33,0,0,1,0,,155511.jpg,1.5,206,21,0,0,0.0,Armstrong,1.7,152,24,False,None,2,1.12,a,17,20,46.0,31,13,3,47979,10300,43607,26212,0.3,0.5,Armstrong,1
0,0,0,0,0,0,0,456350,None,,0,0,0,0,0.0,469,55,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Gavin,0.0,478,64,0,0,0,0.0,479,64,454,False,0.0,471,64,0,Achilles injury - Expected back 15 Feb,2024-08-23T09:30:06.171400Z,45,441,29,0,0,None,0,,456350.jpg,0.0,478,64,0,0,0,Bazunu,0.2,336,53,False,None,0,0,i,17,20,0.0,430,54,0,578,68,9157,4104,0.0,0.0,Bazunu,0
0,0,22,None,None,0,0.0,171771,None,,0,0,0,0,24.9,82,12,None,,0,2,1.0,1.0,1,0.04,0.02,0.04,0.02,0.00,2.70,1.43,0.0,Jan,1.5,164,47,2,1.06,0,6.6,103,17,455,False,37.6,87,25,170,,None,40,568,164,0,0,None,0,,171771.jpg,1.5,170,48,0,0,0.0,Bednarek,2.5,125,45,False,None,2,1.06,a,17,20,4.0,188,49,3,131234,45473,28872,15713,0.4,0.8,Bednarek,1
0,0,0,None,None,0,0,477386,None,,0,0,0,0,0.0,368,131,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Armel,0.0,384,127,0,0,0,0.0,388,132,456,False,0.0,380,132,0,,None,40,607,188,0,0,None,0,,477386.jpg,0.0,384,127,0,0,0,Bella-Kotchap,0.3,300,112,False,None,0,0,a,17,20,0.0,310,104,0,2560,1234,4977,2285,0.0,0.0,Bella-Kotchap,0
0,0,0,None,None,0,0,184386,3,,0,0,0,0,0.0,336,113,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,James,0.0,353,110,0,0,0,0.0,356,114,457,False,0.0,348,114,0,,None,40,571,166,0,0,None,0,,184386.jpg,0.0,353,110,0,0,0,Bree,0.2,386,144,False,None,0,0,a,17,20,0.0,277,85,0,1342,704,2537,1123,0.0,0.0,Bree,0
0,0,0,None,None,0,0,463210,None,,0,0,0,0,0.0,474,192,None,,0,3,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Shea,0.0,482,192,0,0,0,0.0,483,191,458,False,0.0,475,184,0,,None,45,447,236,0,0,None,0,,463210.jpg,0.0,482,192,0,0,0,Charles,0.1,460,167,False,None,0,0,a,17,20,0.0,436,168,0,1015,470,1742,783,0.0,0.0,Charles,0
0,0,6,None,None,0,0.0,490503,None,,0,0,0,0,19.0,101,70,None,,0,3,0.0,0.0,1,0.15,0.21,0.15,0.21,0.00,0.31,0.44,0.0,Samuel,0.5,313,159,0,0.0,0,5.1,146,81,459,False,9.8,235,106,64,,None,50,271,174,0,0,None,0,,490503.jpg,0.5,331,172,0,0,0.0,Edozie,0.0,568,248,False,None,0,0.0,a,17,20,22.0,88,54,1,215,65,709,287,0.1,0.2,Edozie,1
0,0,0,None,None,0,0,500926,None,,0,0,0,0,0.0,372,133,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ronnie,0.0,389,130,0,0,0,0.0,392,134,460,False,0.0,384,134,0,,None,40,612,191,0,0,None,0,,500926.jpg,0.0,389,130,0,0,0,Edwards,0.2,371,138,False,None,0,0,a,17,20,0.0,315,107,0,1398,713,2718,1252,0.0,0.0,Edwards,0
0,0,11,None,None,0,0.0,245719,None,,0,0,0,0,16.1,119,25,None,,0,2,1.0,1.0,2,0.03,0.02,0.03,0.02,0.00,2.51,1.37,0.0,Taylor,1.5,166,49,2,1.09,0,5.7,123,30,461,False,34.6,100,33,165,,None,40,589,179,0,0,None,0,,245719.jpg,1.5,172,50,0,0,0.0,Harwood-Bellis,11.2,37,12,False,None,2,1.09,a,17,20,6.0,164,38,3,176759,89769,75555,48465,0.4,0.8,Harwood-Bellis,1
0,0,0,25,25,0,0,504783,None,,0,0,0,0,0.0,582,262,None,,0,3,-0.1,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Kamaldeen,0.0,581,261,0,0,0,0.0,585,262,462,False,0.0,578,256,0,Ankle injury - 25% chance of playing,2024-08-05T15:00:04.500770Z,50,278,179,0,0,None,0,,504783.jpg,0.0,581,261,0,0,0,Sulemana,0.0,616,276,False,None,0,0,d,17,20,0.0,568,253,0,45,34,257,66,0.0,0.0,Kamaldeen,0
0,0,0,25,25,0,0,39155,None,,0,0,0,0,0.0,546,244,None,,0,3,-0.1,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Adam,0.0,554,244,0,0,0,0.0,555,244,463,False,0.0,548,238,0,Lack of match fitness - 25% chance of playing,2024-08-15T14:30:06.184270Z,50,179,113,0,0,None,0,,39155.jpg,0.0,554,244,0,0,0,Lallana,0.0,576,252,False,None,0,0,d,17,20,0.0,521,226,0,49,27,1492,382,0.0,0.0,Lallana,0
0,0,0,25,25,0,0,515571,None,,0,0,0,0,0.0,377,137,None,,0,2,-0.1,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Juan,0.0,394,134,0,0,0,0.0,397,138,464,False,0.0,389,138,0,Lack of match fitness - 25% chance of playing,2024-08-16T11:00:06.405628Z,40,618,196,0,0,None,0,,515571.jpg,0.0,394,134,0,0,0,Larios López,0.1,501,178,False,None,0,0,d,17,20,0.0,320,111,0,182,113,2363,576,0.0,0.0,Larios,0
0,0,0,0,0,0,0,200428,None,,0,0,0,0,0.0,341,15,None,,0,1,0.0,0.0,0,0.00,0,0.00,0,0.00,0.00,0,0,Mateusz,0.0,357,33,0,0,0,0.0,361,34,465,False,0.0,353,34,0,Transferred to Göztepe,2024-08-23T12:38:57.742902Z,40,576,51,0,0,None,0,,200428.jpg,0.0,357,33,0,0,0,Lis,0.2,337,54,False,None,0,0,u,17,20,0.0,282,13,0,888,0,3970,2233,0.0,0.0,Lis,0
0,0,0,None,None,0,0,167888,None,,0,0,0,0,0.0,332,12,None,,0,1,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Joe,0.0,349,30,0,0,0,0.0,352,31,466,False,0.0,344,31,0,,None,40,565,48,0,0,None,0,,167888.jpg,0.0,349,30,0,0,0,Lumley,0.3,311,45,False,None,0,0,a,17,20,0.0,273,10,0,3011,1875,1847,975,0.0,0.0,Lumley,0
0,0,0,None,None,0,0,204863,1,,0,0,0,0,0.0,442,177,None,,0,2,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Ryan,0.0,452,175,0,0,0,0.0,453,178,467,False,0.0,445,178,0,,None,45,388,80,0,0,None,0,,204863.jpg,0.0,452,175,0,0,0,Manning,0.1,475,172,False,None,0,0,a,17,20,0.0,395,158,0,204,92,1602,611,0.0,0.0,Manning,0
0,0,0,0,None,0,0,476888,None,,0,0,0,0,0.0,576,53,None,,0,4,0.0,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Sékou,0.0,577,54,0,0,0,0.0,579,53,468,False,0.0,572,52,0,Transferred to Strasbourg,2024-08-26T10:17:11.280625Z,50,263,54,0,0,None,0,,476888.jpg,0.0,577,54,0,0,0,Mara,0.1,470,64,False,None,0,0,u,17,20,0.0,561,50,0,782,315,3201,1488,0.0,0.0,Mara,0
0,0,21,None,None,0,0.0,58376,None,,0,0,0,0,0.0,415,40,None,,0,1,2.5,2.5,4,0.00,0.0,0.00,0.0,0.00,2.70,1.35,0.0,Alex,3.0,99,12,2,1.0,0,5.2,139,7,469,False,52.0,41,7,180,,None,45,340,13,0,0,None,0,,58376.jpg,3.0,102,12,0,7,3.5,McCarthy,0.2,335,52,False,None,2,1.0,a,17,20,0.0,363,38,6,6565,3805,3135,1578,0.7,1.3,McCarthy,0
0,0,0,None,None,0,0,147611,None,,0,0,0,0,0.0,552,47,None,,0,4,-0.5,-0.5,0,0.00,0,0.00,0,0.00,0.00,0,0,Paul,0.0,557,49,0,0,0,0.0,558,48,470,False,0.0,551,47,0,,None,50,192,47,0,0,None,0,,147611.jpg,0.0,557,49,0,0,0,Onuachu,0.1,443,60,False,None,0,0,a,17,20,0.0,527,45,0,1348,674,3205,1329,0.0,0.0,Onuachu,0
0,0,22,None,None,0,0.0,214466,2,,0,0,0,0,15.5,127,88,1,,0,3,1.5,1.5,2,0.26,0.14,0.57,0.3,0.31,2.70,1.4,0.16,Will,2.0,147,74,2,1.04,0,4.8,155,83,471,False,4.8,266,127,173,,None,50,222,142,0,0,None,0,,214466.jpg,2.0,152,77,0,0,0.0,Smallbone,0.1,502,197,False,None,2,1.04,a,17,20,28.0,72,46,4,757,178,1081,534,0.4,0.8,Smallbone,0
0,0,13,None,None,0,0.0,88900,None,,0,0,0,0,21.3,96,16,None,,0,2,1.0,1.0,2,0.07,0.04,0.07,0.04,0.00,2.70,1.35,0.0,Jack,1.5,163,46,2,1.0,0,5.4,135,35,472,False,28.6,132,51,180,,None,40,553,154,0,0,None,0,,88900.jpg,1.5,169,47,0,0,0.0,Stephens,0.6,238,84,False,None,2,1.0,a,17,20,4.0,187,48,3,27723,20904,7076,4822,0.4,0.8,Stephens,1
0,0,0,25,25,0,0,230348,None,,0,0,0,0,0.0,449,38,None,,0,4,-0.1,-0.1,0,0.00,0,0.00,0,0.00,0.00,0,0,Ross,0.0,458,40,0,0,0,0.0,459,39,473,False,0.0,451,38,0,Lack of match fitness - 25% chance of playing,2024-08-15T14:30:06.197749Z,45,408,65,0,0,None,0,,230348.jpg,0.0,458,40,0,0,0,Stewart,0.6,243,40,False,None,0,0,d,17,20,0.0,406,36,0,3528,2301,13940,4918,0.0,0.0,Stewart,0
0,0,19,None,None,0,0.0,219279,None,,0,0,0,0,21.2,97,17,None,,0,2,1.0,1.0,2,0.29,0.22,0.31,0.24,0.02,2.39,1.85,0.02,Sugawara,1.5,174,55,2,1.55,0,4.8,154,46,474,False,23.8,161,62,116,,None,45,396,86,0,0,None,0,,219279.jpg,1.5,180,56,0,0,0.0,Yukinari,0.2,395,145,False,None,2,1.55,a,17,20,3.0,214,63,3,1158,307,2140,971,0.3,0.7,Sugawara,0
