,gw,name,position,team,value,total_points,xP,goals_scored,assists,goals_conceded,expected_goals,expected_assists,expected_goal_involvements,influence,creativity,threat,starts,clean_sheets,saves,minutes,was_home,opponent_team,tr_total_points,tr_xP,tr_goals_scored,tr_assists,tr_goals_conceded,tr_expected_goals,tr_expected_assists,tr_expected_goal_involvements,tr_influence,tr_creativity,tr_threat,tr_starts,tr_clean_sheets,tr_saves,tr_minutes
42,2024-25-2,Antoine Semenyo,MID,Bournemouth,55,5,6.0,0,1,1,0.27,1.23,1.5,26.0,33.9,38.0,1,0,0,90,True,15,0.052924791086350974,0.059749303621169925,0.004874651810584958,0.0006963788300835655,0.013927576601671309,0.0025557103064066853,0.001051532033426184,0.0036002785515320333,0.26894150417827295,0.18955431754874655,0.37047353760445684,0.011142061281337047,0.002785515320334262,0.0,68.38095238095238
427,2024-25-2,Max Aarons,DEF,Bournemouth,45,0,-0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,15,0.02092050209205021,0.005439330543933054,0.0,0.0,0.03765690376569038,8.368200836820084e-05,0.00016736401673640169,0.00025104602510460253,0.10711297071129708,0.07280334728033472,0.02092050209205021,0.008368200836820083,0.0,0.0,11.380952380952381
591,2024-25-2,ValentÃ­n Barco,DEF,Brighton,40,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,14,0.016286644951140065,0.01009771986970684,0.0,0.0,0.029315960912052116,0.0006514657980456026,0.001237785016286645,0.0018892508143322473,0.14592833876221498,0.22671009771986975,0.1270358306188925,0.009771986970684038,0.0,0.0,19.1875
26,2024-25-2,Alisson Ramses Becker,GK,Liverpool,55,6,7.0,0,0,0,0.0,0.0,0.0,16.4,0.0,0.0,1,1,2,90,True,4,0.040740740740740744,0.0475,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.26629629629629625,0.0002777777777777778,0.0,0.011111111111111112,0.003703703703703704,0.03333333333333333,54.0
119,2024-25-2,Cristian Romero,DEF,Spurs,50,14,8.0,1,0,0,0.53,0.3,0.83,63.0,17.3,54.0,1,1,0,90,True,8,0.02722222222222222,0.042388888888888886,0.0011111111111111111,0.0,0.01888888888888889,0.0013277777777777778,0.00042222222222222227,0.0017499999999999996,0.2652222222222222,0.04416666666666667,0.09,0.011111111111111112,0.0011111111111111111,0.0,90.0
77,2024-25-2,Bruno GuimarÃ£es Rodriguez Moura,MID,Newcastle,65,2,3.0,0,0,1,0.1,0.23,0.33,22.6,26.9,11.0,1,0,0,90,False,3,0.06038374717832957,0.057223476297968395,0.003386004514672686,0.0039503386004514675,0.018623024830699775,0.0016591422121896159,0.0020880361173814897,0.003747178329571107,0.38329571106094806,0.3051354401805869,0.1518058690744921,0.011286681715575621,0.0028216704288939053,0.0,88.6
618,2024-25-2,Yoane Wissa,FWD,Brentford,60,2,6.0,0,0,2,0.0,0.01,0.01,5.0,0.8,2.0,1,0,0,72,False,12,0.07920792079207921,0.05274527452745274,0.009000900090009001,0.0036003600360036,0.016201620162016202,0.005526552655265527,0.000666066606660666,0.0061926192619261924,0.4001800180018002,0.18982898289828987,0.3564356435643564,0.011701170117011701,0.004500450045004501,0.0,52.904761904761905
440,2024-25-2,Mohammed Kudus,MID,West Ham,65,3,2.5,0,0,0,0.08,0.16,0.24,7.4,8.8,9.0,1,1,0,87,False,7,0.03814553990610329,0.032570422535211266,0.0011737089201877935,0.0035211267605633804,0.02699530516431925,0.0019718309859154933,0.0017488262910798121,0.0037206572769953056,0.20328638497652582,0.2058098591549296,0.24589201877934272,0.011150234741784037,0.0,0.0,85.2
188,2024-25-2,Frank Onyeka,MID,Brentford,50,1,0.5,0,0,0,0.0,0.02,0.02,0.0,0.5,0.0,0,0,0,17,False,12,0.04918032786885246,0.036299765807962535,0.00234192037470726,0.00234192037470726,0.0234192037470726,0.0017096018735362998,0.000351288056206089,0.0020608899297423888,0.2824355971896956,0.13021077283372365,0.20608899297423888,0.0117096018735363,0.0,0.0,20.333333333333332
333,2024-25-2,Kasey McAteer,MID,Leicester,50,1,0.5,0,0,0,0.0,0.0,0.0,1.0,0.3,0.0,0,0,0,5,False,9,0.25,0.125,0.0,0.0,0.0,0.005,0.0,0.005,1.05,0.025,1.0,0.0,0.0,0.0,4.0
539,2024-25-2,Sam Szmodics,MID,Ipswich,60,6,2.0,1,0,3,0.29,0.0,0.29,34.6,0.3,7.0,1,0,0,71,False,13,0.0625,0.125,0.0,0.0,0.0,0.0,0.00125,0.00125,0.2125,0.64375,0.0,0.0,0.0,0.0,16.0
526,2024-25-2,Ryan Christie,MID,Bournemouth,50,2,1.0,0,0,0,0.0,0.03,0.03,8.4,32.3,2.0,1,1,0,63,True,15,0.030364372469635626,0.03441295546558704,0.0,0.0020242914979757085,0.018893387314439947,0.0010931174089068827,0.0021322537112010796,0.0032253711201079617,0.2403508771929824,0.30971659919028344,0.09649122807017543,0.011470985155195682,0.0020242914979757085,0.0,70.57142857142857
63,2024-25-2,Ben Mee,DEF,Brentford,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,12,0.03156146179401993,0.02707641196013289,0.0016611295681063123,0.0,0.024916943521594685,0.0018438538205980065,0.0004152823920265781,0.0022591362126245843,0.29634551495016614,0.03289036544850498,0.09136212624584718,0.011627906976744186,0.0016611295681063123,0.0,28.666666666666668
179,2024-25-2,Ezri Konsa Ngoyo,DEF,Aston Villa,45,1,0.5,0,0,2,0.0,0.01,0.01,11.2,1.0,2.0,1,0,0,90,True,1,0.029510395707578806,0.029778672032193164,0.0006706908115358819,0.0,0.019450033534540577,0.0006438631790744467,0.00018779342723004698,0.0008316566063044938,0.17236753856472167,0.06505700871898056,0.07847082494969819,0.011401743796109993,0.002012072434607646,0.0,74.55
395,2024-25-2,Marcus Myers-Harness,MID,Ipswich,50,1,-0.5,0,0,1,0.0,0.02,0.02,4.0,0.3,2.0,0,0,0,18,False,13,0.04,-0.02,0.0,0.0,0.04,0.0,0.0012,0.0012,0.21600000000000003,0.064,0.16,0.0,0.0,0.0,25.0
586,2024-25-2,Tyler Dibling,MID,Southampton,45,1,0.5,0,0,0,0.0,0.0,0.0,4.0,0.6,2.0,0,0,0,6,True,16,0.05,0.025,0.0,0.0,0.0,0.0,0.001,0.001,0.13999999999999999,0.615,0.0,0.0,0.0,0.0,20.0
185,2024-25-2,Flynn Downes,MID,Southampton,50,1,1.0,0,0,1,0.0,0.06,0.06,17.6,14.9,2.0,1,0,0,90,True,16,0.022222222222222223,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0012222222222222222,0.0011111111111111111,0.002333333333333333,0.21555555555555553,0.4811111111111111,0.07777777777777778,0.011111111111111112,0.0,0.0,9.0
310,2024-25-2,JosÃ© Malheiro de SÃ¡,GK,Wolves,45,-1,0.5,0,0,6,0.0,0.01,0.01,21.8,10.0,0.0,1,0,2,90,True,6,0.03543543543543543,0.03519519519519519,0.0,0.0006006006006006006,0.02042042042042042,0.0,0.0,0.0,0.40120120120120106,0.006606606606606606,0.0,0.011411411411411412,0.0012012012012012011,0.05345345345345345,83.25
35,2024-25-2,Andrew Omobamidele,DEF,Nott'm Forest,45,0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,17,0.014066496163682864,0.012787723785166242,0.0,0.0,0.01918158567774936,0.00017902813299232738,2.5575447570332482e-05,0.00020460358056265986,0.19002557544757032,0.03209718670076727,0.020460358056265986,0.010230179028132993,0.0,0.0,39.1
419,2024-25-2,Mats Wieffer,MID,Brighton,50,0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,14,0.06666666666666667,0.03333333333333333,0.0,0.011111111111111112,0.0,0.0,0.00022222222222222223,0.00022222222222222223,0.34444444444444444,0.1811111111111111,0.0,0.011111111111111112,0.011111111111111112,0.0,90.0
170,2024-25-2,Enso GonzÃ¡lez,MID,Wolves,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,6,1.0,-2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.05
266,2024-25-2,Jamie Vardy,FWD,Leicester,56,2,4.5,0,0,2,0.0,0.0,0.0,0.0,1.6,0.0,1,0,0,70,False,9,0.10256410256410256,0.057692307692307696,0.01282051282051282,0.0,0.01282051282051282,0.010256410256410256,0.0,0.010256410256410256,0.5179487179487179,0.001282051282051282,0.6923076923076923,0.01282051282051282,0.0,0.0,78.0
11,2024-25-2,Adam Wharton,MID,Crystal Palace,50,2,2.0,0,0,2,0.02,0.17,0.19,15.4,29.5,1.0,1,0,0,90,True,19,0.03744798890429958,0.03585298196948682,0.0,0.0020804438280166435,0.012482662968099861,0.0003883495145631068,0.0010679611650485437,0.001449375866851595,0.19653259361997225,0.2021497919556172,0.04507628294036061,0.011789181692094313,0.0048543689320388345,0.0,80.11111111111111
79,2024-25-2,Bryan Mbeumo,MID,Brentford,70,1,4.5,0,0,2,0.03,0.12,0.15,5.4,17.7,7.0,1,0,0,90,False,12,0.06831566548881036,0.0464075382803298,0.004711425206124852,0.0035335689045936395,0.015312131919905771,0.0017196702002355711,0.003168433451118964,0.004888103651354535,0.29634864546525325,0.3237926972909305,0.20023557126030625,0.01060070671378092,0.002355712603062426,0.0,40.42857142857143
287,2024-25-2,Joelinton CÃ¡ssio ApolinÃ¡rio de Lira,MID,Newcastle,60,1,6.5,0,0,1,0.07,0.03,0.1,14.8,16.5,17.0,1,0,0,90,False,3,0.0804953560371517,0.051702786377708976,0.006191950464396285,0.0,0.01238390092879257,0.0032817337461300312,0.0013622291021671827,0.0046439628482972135,0.47987616099071206,0.21207430340557276,0.2755417956656347,0.009287925696594427,0.006191950464396285,0.0,16.15
308,2024-25-2,Josh Dasilva,MID,Brentford,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,12,0.15384615384615385,0.07692307692307693,0.0,0.0,0.0,0.0,0.017692307692307695,0.017692307692307695,0.5230769230769231,1.1846153846153846,0.9230769230769231,0.0,0.0,0.0,0.6190476190476191
532,2024-25-2,Ryan Yates,MID,Nott'm Forest,50,1,4.5,0,0,0,0.02,0.0,0.02,5.0,10.7,1.0,0,0,0,24,False,17,0.039740470397404706,0.030819140308191405,0.0008110300081103001,0.0024330900243309003,0.0170316301703163,0.0017680454176804542,0.00024330900243309006,0.0020113544201135437,0.17339821573398215,0.08969991889699919,0.17518248175182483,0.010543390105433901,0.0,0.0,61.65
0,2024-25-2,Aaron Cresswell,DEF,West Ham,40,1,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,False,7,0.026578073089700997,0.019269102990033222,0.0,0.0,0.023255813953488372,0.0,0.0009634551495016613,0.0009634551495016613,0.14485049833887043,0.18305647840531564,0.006644518272425249,0.006644518272425249,0.0,0.0,15.05
444,2024-25-2,Moussa Diaby,MID,Aston Villa,65,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,1,0.06462585034013606,0.06802721088435375,0.0022675736961451248,0.0045351473922902496,0.022675736961451247,0.0035260770975056688,0.0018027210884353744,0.005328798185941045,0.24625850340136052,0.2886621315192744,0.272108843537415,0.01020408163265306,0.0045351473922902496,0.0,44.1
285,2024-25-2,Jhon DurÃ¡n,FWD,Aston Villa,60,1,2.5,0,0,2,0.1,0.14,0.24,2.6,3.4,7.0,0,0,0,25,True,1,0.10569105691056911,0.07560975609756097,0.013550135501355014,0.0,0.02981029810298103,0.005392953929539296,0.00027100271002710027,0.005636856368563686,0.4818428184281843,0.07831978319783198,0.38482384823848237,0.008130081300813009,0.0,0.0,18.45
174,2024-25-2,Erling Haaland,FWD,Man City,150,17,13.5,3,0,1,1.79,0.04,1.83,97.2,3.3,83.0,1,0,0,89,True,10,0.08269631688672689,0.10875608061153579,0.010423905489923557,0.0020847810979847115,0.006254343293954135,0.010548992355802641,0.0007018763029881862,0.011250868658790825,0.402223766504517,0.11876302988186241,0.5886031966643502,0.011118832522585128,0.006254343293954135,0.0,68.52380952380952
304,2024-25-2,Jorge Luiz Frello Filho,MID,Arsenal,50,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,0.05471698113207547,0.09773584905660376,0.0,0.0037735849056603774,0.009433962264150943,1.8867924528301888e-05,0.002773584905660378,0.0027924528301886795,0.2166037735849057,0.23226415094339622,0.013207547169811321,0.011320754716981131,0.005660377358490566,0.0,26.5
566,2024-25-2,Taylor Harwood-Bellis,DEF,Southampton,40,2,1.0,0,0,1,0.0,0.01,0.01,17.0,2.1,0.0,1,0,0,75,True,16,0.011111111111111112,0.011111111111111112,0.0,0.0,0.011111111111111112,0.0,0.00022222222222222223,0.00022222222222222223,0.19555555555555557,0.15555555555555556,0.06666666666666667,0.011111111111111112,0.0,0.0,90.0
393,2024-25-2,Marcos Senesi,DEF,Bournemouth,50,1,0.0,0,0,1,0.0,0.03,0.03,29.4,5.3,2.0,1,0,0,90,True,15,0.04448742746615087,0.039941972920696324,0.0019342359767891683,0.0029013539651837525,0.0183752417794971,0.0011992263056092845,0.0011218568665377177,0.0023210831721470013,0.316247582205029,0.16141199226305608,0.08317214700193423,0.012572533849129593,0.0019342359767891683,0.0,49.23809523809524
362,2024-25-2,Levi Colwill,DEF,Chelsea,45,1,1.0,0,0,2,0.0,0.0,0.0,21.2,0.4,0.0,1,0,0,90,False,20,0.027837259100642397,0.013276231263383297,0.0,0.0,0.014989293361884369,0.00021413276231263385,0.00032119914346895073,0.0005353319057815846,0.280085653104925,0.037259100642398284,0.021413276231263382,0.010706638115631691,0.0021413276231263384,0.0,23.35
139,2024-25-2,David Raya Martin,GK,Arsenal,55,10,10.0,0,0,0,0.0,0.0,0.0,28.2,0.0,0.0,1,1,3,90,False,2,0.056140350877192984,0.06976608187134503,0.0,0.0,0.004678362573099415,0.0,1.1695906432748539e-05,1.1695906432748539e-05,0.1428070175438597,0.0,0.0,0.011111111111111112,0.00760233918128655,0.01695906432748538,85.5
585,2024-25-2,Tyler Adams,MID,Bournemouth,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,15,0.0423728813559322,0.051694915254237285,0.0,0.0,0.025423728813559324,0.0,0.0002542372881355932,0.0002542372881355932,0.20847457627118643,0.11949152542372883,0.0847457627118644,0.00847457627118644,0.0,0.0,5.619047619047619
384,2024-25-2,Luke Woolfenden,DEF,Ipswich,40,0,-1.5,0,0,4,0.0,0.0,0.0,11.6,0.2,0.0,1,0,0,90,False,13,0.0,-0.016666666666666666,0.0,0.0,0.022222222222222223,0.0,0.0,0.0,0.3022222222222222,0.003333333333333333,0.022222222222222223,0.011111111111111112,0.0,0.0,90.0
361,2024-25-2,Lesley Ugochukwu,MID,Southampton,45,0,-0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,16,0.07407407407407407,-0.018518518518518517,0.0,0.0,0.0,0.0,0.0011111111111111111,0.0011111111111111111,0.5111111111111112,0.8296296296296296,0.07407407407407407,0.0,0.0,0.0,1.35
129,2024-25-2,Daniel MuÃ±oz,DEF,Crystal Palace,50,1,2.5,0,0,2,0.0,0.02,0.02,11.8,4.2,4.0,1,0,0,90,True,19,0.03950617283950617,0.03172839506172839,0.0,0.003703703703703704,0.016049382716049384,0.0007777777777777777,0.0008024691358024692,0.0015802469135802466,0.2193827160493827,0.1804938271604938,0.0808641975308642,0.011111111111111112,0.0030864197530864196,0.0,85.26315789473684
367,2024-25-2,Lewis Miley,MID,Newcastle,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,3,0.03669724770642202,0.0344954128440367,0.0,0.003669724770642202,0.029357798165137616,0.0,0.00033027522935779815,0.00033027522935779815,0.22201834862385322,0.17174311926605507,0.022018348623853212,0.011009174311926606,0.0,0.0,27.25
297,2024-25-2,John McGinn,MID,Aston Villa,55,3,1.5,0,0,0,0.0,0.01,0.01,0.6,2.0,0.0,1,1,0,64,True,1,0.03177966101694915,0.029872881355932208,0.0007062146892655367,0.00211864406779661,0.021892655367231638,0.0018785310734463277,0.0013771186440677968,0.003255649717514124,0.1669491525423729,0.17302259887005653,0.10098870056497175,0.012005649717514125,0.00211864406779661,0.0,70.8
156,2024-25-2,Eddie Nketiah,FWD,Arsenal,59,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,2,0.102803738317757,0.2934579439252336,0.0,0.009345794392523364,0.018691588785046728,0.004579439252336449,0.0019626168224299067,0.0065420560747663555,0.25607476635514015,0.2560747663551402,0.6448598130841121,0.0,0.0,0.0,5.35
80,2024-25-2,Bukayo Saka,MID,Arsenal,100,6,10.0,0,1,0,0.05,0.1,0.15,27.8,27.4,27.0,1,1,0,87,False,2,0.10091743119266056,0.09894142554693014,0.008468595624558928,0.004234297812279464,0.004940014114326041,0.0065561044460127026,0.0036908962597035993,0.010239943542695836,0.46916019760056454,0.4880028228652082,0.5765702187720536,0.012702893436838392,0.008468595624558928,0.0,70.85
412,2024-25-2,Mateus GonÃ§alo Espanha Fernandes,MID,Southampton,50,1,1.1,0,0,0,0.0,0.01,0.01,1.4,3.8,4.0,0,0,0,14,True,16,,,,,,,,,,,,,,,0.0
625,2024-25-2,ÄorÄe PetroviÄ,GK,Chelsea,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,20,0.03518518518518519,0.04154320987654321,0.0,0.0,0.019753086419753086,0.0,0.0,0.0,0.288641975308642,0.0,0.0,0.011111111111111112,0.0024691358024691358,0.03827160493827161,81.0
128,2024-25-2,Daniel Jebbison,FWD,Bournemouth,45,1,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,5,True,15,0.04838709677419355,-0.012903225806451615,0.0,0.0,0.0,0.0,0.0,0.0,0.1032258064516129,0.3435483870967742,0.12903225806451613,0.0,0.0,0.0,3.1
67,2024-25-2,Billy Gilmour,MID,Brighton,50,2,1.5,0,0,1,0.08,0.04,0.12,11.0,4.3,2.0,1,0,0,89,True,14,0.022170361726954493,0.025787631271878646,0.0,0.0,0.01633605600933489,0.00029171528588098014,0.0008284714119019839,0.0011201866977829638,0.11388564760793465,0.17421236872812138,0.024504084014002333,0.011668611435239206,0.003500583430571762,0.0,42.85
563,2024-25-2,Taiwo Awoniyi,FWD,Nott'm Forest,60,1,1.5,0,0,0,0.0,0.0,0.0,4.4,1.5,2.0,0,0,0,15,False,17,0.0661764705882353,0.05514705882352941,0.004901960784313725,0.0024509803921568627,0.029411764705882353,0.0033578431372549016,0.0013725490196078432,0.004730392156862745,0.2911764705882353,0.060784313725490195,0.4387254901960784,0.00980392156862745,0.0024509803921568627,0.0,20.4
246,2024-25-2,Jacob Ramsey,MID,Aston Villa,55,1,1.5,0,0,2,0.03,0.01,0.04,7.2,11.4,23.0,0,0,0,25,True,1,0.046948356807511735,0.03286384976525822,0.0,0.007042253521126761,0.011737089201877934,0.0033802816901408453,0.0018309859154929577,0.005211267605633801,0.19342723004694837,0.23427230046948352,0.215962441314554,0.009389671361502348,0.0,0.0,21.3
462,2024-25-2,Niclas FÃ¼llkrug,FWD,West Ham,70,1,1.0,0,0,0,0.25,0.0,0.25,1.2,0.3,23.0,0,0,0,27,False,7,0.058823529411764705,0.058823529411764705,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.07058823529411765,0.023529411764705882,0.0,0.0,0.0,0.0,17.0
517,2024-25-2,Rodrigo Martins Gomes,MID,Wolves,55,1,1.5,0,0,1,0.01,0.0,0.01,0.0,0.1,4.0,0,0,0,22,True,6,0.02702702702702703,0.02027027027027027,0.0,0.0,0.02702702702702703,0.0006756756756756757,0.00013513513513513514,0.0008108108108108108,0.0,0.08513513513513513,0.13513513513513514,0.013513513513513514,0.0,0.0,74.0
569,2024-25-2,Timo Werner,MID,Spurs,65,0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,8,0.057692307692307696,0.06983173076923076,0.002403846153846154,0.004807692307692308,0.019230769230769232,0.004579326923076923,0.0035697115384615385,0.008149038461538461,0.2204326923076923,0.30120192307692306,0.3762019230769231,0.01201923076923077,0.0,0.0,41.6
203,2024-25-2,Giovani Lo Celso,MID,Spurs,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,8,0.13253012048192772,0.23614457831325303,0.0,0.0,0.024096385542168676,0.0014457831325301205,0.011566265060240964,0.013012048192771086,0.546987951807229,1.274698795180723,0.42168674698795183,0.0,0.0,0.0,4.15
71,2024-25-2,Boubacar TraorÃ©,MID,Wolves,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,6,0.028503562945368172,0.023040380047505936,0.0,0.0,0.028503562945368172,0.000498812351543943,0.00021377672209026128,0.0007125890736342043,0.15676959619952494,0.11757719714964371,0.040380047505938245,0.009501187648456057,0.0,0.0,21.05
611,2024-25-2,Will Smallbone,MID,Southampton,50,2,1.5,0,0,1,0.0,0.01,0.01,0.0,7.8,0.0,1,0,0,83,True,16,0.022222222222222223,0.016666666666666666,0.0,0.0,0.011111111111111112,0.0034444444444444444,0.002777777777777778,0.006222222222222223,0.05333333333333333,0.08555555555555555,0.3111111111111111,0.011111111111111112,0.0,0.0,90.0
155,2024-25-2,Eberechi Eze,MID,Crystal Palace,70,2,2.0,0,0,2,0.45,0.17,0.62,16.8,56.2,36.0,1,0,0,90,True,19,0.07332796132151491,0.06390008058017728,0.0064464141821112,0.0024174053182917004,0.014504431909750202,0.004738114423851732,0.002892828364222401,0.0076309427880741345,0.3982272360999194,0.3423045930701048,0.43674456083803387,0.012087026591458501,0.0040290088638195,0.0,62.05
238,2024-25-2,Ivan Toney,FWD,Brentford,74,0,-0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,12,0.039337474120082816,0.04382332643202209,0.0027605244996549345,0.002070393374741201,0.020703933747412008,0.003947550034506556,0.001042097998619738,0.004989648033126295,0.19986197377501724,0.142512077294686,0.3616287094547964,0.011042097998619738,0.002070393374741201,0.0,69.0
491,2024-25-2,Pedro Porro,DEF,Spurs,55,6,7.5,0,0,0,0.03,0.11,0.14,25.2,21.5,1.0,1,1,0,90,True,8,0.04926423544465771,0.050031989763275754,0.003198976327575176,0.0006397952655150352,0.018554062699936022,0.000671785028790787,0.0017530390275111963,0.002424824056301983,0.29417786308381316,0.28253358925143957,0.14075495841330773,0.011516314779270634,0.0012795905310300703,0.0,78.15
498,2024-25-2,RamÃ³n Sosa,MID,Nott'm Forest,55,0,2.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,17,,,,,,,,,,,,,,,0.0
567,2024-25-2,Thomas Partey,MID,Arsenal,50,11,8.0,1,0,0,0.1,0.08,0.18,39.4,7.5,8.0,1,1,0,90,False,2,0.032167832167832165,0.06419580419580419,0.0,0.0,0.004195804195804196,0.0006713286713286713,0.0006853146853146853,0.0013566433566433566,0.12671328671328672,0.20993006993006996,0.033566433566433566,0.011188811188811189,0.008391608391608392,0.0,35.75
485,2024-25-2,Pascal GroÃ,MID,Brighton,65,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,14,0.04548366431774504,0.04202434336963485,0.0006406149903907751,0.0032030749519538757,0.01729660474055093,0.001960281870595772,0.0030621396540679055,0.005022421524663677,0.2877642536835362,0.5670723894939141,0.08840486867392697,0.010890454836643177,0.0032030749519538757,0.0,78.05
271,2024-25-2,Jarrad Branthwaite,DEF,Everton,50,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,18,0.04981084489281211,0.046027742749054225,0.0018915510718789407,0.0006305170239596469,0.013240857503152586,0.0007692307692307692,0.0002206809583858764,0.0009899117276166458,0.2994955863808323,0.015132408575031528,0.07818411097099622,0.011349306431273645,0.004413619167717529,0.0,79.3
479,2024-25-2,Omari Giraud-Hutchinson,MID,Ipswich,55,2,0.0,0,0,4,0.0,0.0,0.0,1.2,0.4,0.0,1,0,0,88,False,13,0.011111111111111112,0.0,0.0,0.0,0.022222222222222223,0.003,0.00022222222222222223,0.003222222222222222,0.08,0.02,0.2,0.011111111111111112,0.0,0.0,90.0
162,2024-25-2,Emerson Palmieri dos Santos,DEF,West Ham,45,6,3.5,0,0,0,0.0,0.01,0.01,17.6,1.6,0.0,1,1,0,88,False,7,0.018148820326678767,0.0191772534785239,0.0006049606775559589,0.0012099213551119178,0.02722323049001815,0.0005384150030248034,0.0003448275862068966,0.0008832425892316999,0.2128251663641863,0.1144585601935874,0.0647307924984876,0.011494252873563218,0.0,0.0,82.65
537,2024-25-2,Sam Johnstone,GK,Crystal Palace,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,19,0.03333333333333333,0.018333333333333333,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.18611111111111112,0.0,0.0,0.011111111111111112,0.002777777777777778,0.019444444444444445,18.0
456,2024-25-2,Nathan Patterson,DEF,Everton,45,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,18,0.01818181818181818,0.014545454545454545,0.0,0.0,0.03636363636363636,0.0,0.00018181818181818183,0.00018181818181818183,0.21818181818181817,0.12181818181818183,0.03636363636363636,0.0,0.0,0.0,2.75
604,2024-25-2,William Osula,FWD,Newcastle,50,0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,False,3,0.04961832061068702,0.025572519083969465,0.0,0.003816793893129771,0.04961832061068702,0.002900763358778626,0.000267175572519084,0.0031679389312977103,0.03587786259541985,0.015267175572519083,0.2480916030534351,0.011450381679389313,0.0,0.0,13.1
404,2024-25-2,Mark Travers,GK,Bournemouth,45,0,-0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,True,15,0.05277777777777778,0.049722222222222216,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.25722222222222224,0.0,0.0,0.011111111111111112,0.005555555555555556,0.03611111111111111,17.142857142857142
276,2024-25-2,Jean-Philippe Mateta,FWD,Crystal Palace,75,2,1.5,0,0,2,0.3,0.23,0.53,4.8,25.3,8.0,1,0,0,90,True,19,0.07598978288633461,0.07164750957854406,0.008939974457215836,0.0019157088122605363,0.017879948914431672,0.005293742017879948,0.00030651340996168587,0.005600255427841635,0.3734355044699872,0.1273946360153257,0.3505747126436782,0.01277139208173691,0.0038314176245210726,0.0,78.3
62,2024-25-2,Ben Johnson,DEF,Ipswich,40,3,0.0,0,1,4,0.0,0.2,0.2,31.4,17.8,0.0,1,0,0,90,False,13,0.021442495126705652,0.023391812865497075,0.0,0.0,0.03898635477582846,0.0004873294346978557,0.00019493177387914232,0.0006822612085769981,0.18362573099415205,0.03859649122807018,0.07017543859649122,0.005847953216374269,0.0,0.0,25.65
235,2024-25-2,IsmaÃ¯la Sarr,MID,Crystal Palace,60,1,1.0,0,0,1,0.1,0.17,0.27,1.4,15.0,6.0,0,0,0,19,True,19,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.049999999999999996,0.0,0.0,0.0,0.0,6.0
343,2024-25-2,Kiernan Dewsbury-Hall,MID,Chelsea,60,1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0,14,False,20,0.041666666666666664,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0004166666666666667,0.0004166666666666667,0.08333333333333333,0.06666666666666667,0.0,0.0,0.0,0.0,24.0
